id,start_pos,end_pos,type,alias,wb_id,score
41,1917,1928,LOC,"Sant'Agostino, Rome >> en",Q1424095,-0.36367395520210266
41,1938,1963,ORG,Society of the Priests of Saint Sulpice >> en,Q522379,-2.2197370529174805
41,2051,2069,LOC,Chiesa di San Bartolomeo (Arezzo) >> it,Q3669476,-2.2015395164489746
41,2089,2113,ORG,Clergy >> en,Q177826,-0.5552363395690918
41,2267,2287,LOC,Arezzo >> en,Q13378,-1.8708611726760864
41,2312,2320,MISC,Crucifix >> en,Q20460,-0.15398141741752625
42,25,31,LOC,Heaven >> en,Q4489450,-0.24410302937030792
43,74,92,LOC,Apostolic Penitentiary >> en,Q620144,-0.05511443316936493
43,94,103,PER,Raffaello Sanzio >> en,Q5597,0.23440313339233398
43,259,283,PER,Helena (empress) >> en,Q170164,-1.8854933977127075
44,1550,1559,PER,Domenico Zampieri >> en,Q320118,-2.1685709953308105
44,1645,1650,PER,Saint >> en,Q43115,-0.30769890546798706
44,1678,1697,PER,Jacopo del Duca >> en,Q1522199,-6.004290580749512
45,96,115,PER,Andrea di Giovanni >> en,Q1151313,-2.7924084663391113
45,837,855,ORG,Camaldoli >> en,Q2019442,-0.3861786127090454
45,899,907,PER,Veneration of Mary in the Catholic Church >> en,Q1938795,-0.46160006523132324
45,1109,1120,PER,Dead Christ >> en,Q27795958,-0.9546627998352051
45,1131,1137,PER,"Mary, mother of Jesus >> en",Q345,-0.15332797169685364
45,1174,1182,PER,Veneration of Mary in the Catholic Church >> en,Q1938795,-0.4667291045188904
45,1210,1254,LOC,San Giacomo in Augusta >> en,Q2219582,-4.821298122406006
45,1224,1254,ORG,San Giacomo del Colosseo >> pt,Q61386995,-8.543495178222656
45,1305,1333,PER,Roman Catholic Diocese of Cortona >> en,Q5278857,-0.3128398060798645
45,1347,1376,LOC,"Santa Maria Assunta, Genoa >> en",Q810076,-2.680750608444214
45,1362,1376,ORG,Ripoli >> en,Q3936361,-2.2317047119140625
45,1402,1410,PER,Veneration of Mary in the Catholic Church >> en,Q1938795,-0.4686807096004486
45,1436,1455,LOC,Segni >> en,Q243458,-1.715761661529541
45,1450,1455,PER,Segni >> en,Q243458,-0.7514963746070862
45,1480,1500,LOC,Spirito Santo >> en,Q404269,-1.408138632774353
45,1544,1552,PER,Veneration of Mary in the Catholic Church >> en,Q1938795,-0.44760966300964355
45,1594,1613,ORG,Pontifical Urban University >> en,Q2032536,-2.7547552585601807
45,1677,1705,ORG,Santa Maria del Fiore >> en,Q191739,-1.5082402229309082
45,1690,1705,LOC,Cortona >> en,Q52080,-1.3707072734832764
45,1770,1787,LOC,"San Rocco, Piacenza >> en",Q17199177,-3.2579145431518555
45,1812,1824,PER,"San Sebastiano, Venice >> en",Q588559,-0.6940591931343079
45,1843,1851,PER,Veneration of Mary in the Catholic Church >> en,Q1938795,-0.5016553401947021
45,1875,1897,ORG,"San Sebastiano, Venice >> en",Q588559,-1.7651762962341309
45,1968,1976,PER,Veneration of Mary in the Catholic Church >> en,Q1938795,-0.4776530861854553
45,2023,2044,LOC,Martino di Tours >> en,Q133704,-1.4560139179229736
45,2199,2209,LOC,Sant'Eufemia d'Aspromonte >> en,Q54659,-2.3561432361602783
46,0,19,PER,Michelangelo >> en,Q5592,-2.6342220306396484
46,127,135,PER,Giovanni Petrucci >> en,Q1110125,-1.1397690773010254
46,150,161,PER,Bartolomeo della Rocca >> en,Q3635450,-2.391693353652954
46,303,309,PER,Jacopo Torni >> en,Q2632655,-1.4293322563171387
46,360,371,PER,Don Camillo >> en,Q1239030,-0.4647054374217987
46,379,392,PER,Canons regular >> en,Q9396355,-0.39766988158226013
46,397,404,PER,General officer >> en,Q83460,-0.8548452854156494
46,908,922,LOC,"San Domenico, Siena >> en",Q810075,-1.866919755935669
46,1208,1239,LOC,"San Domenico, Siena >> en",Q810075,-0.7565799951553345
46,1223,1239,LOC,"San Domenico, Siena >> en",Q810075,-1.62636137008667
46,1264,1272,PER,Petrucci >> en,Q243574,-0.03905832767486572
46,1697,1717,PER,Antonio da Sangallo the Elder >> en,Q456861,-0.2930299937725067
46,1840,1860,LOC,Papal States >> en,Q170174,0.010950133204460144
46,2110,2117,LOC,San Michele >> en,Q418497,-2.1588120460510254
46,2122,2129,PER,Antonio da Sangallo the Elder >> en,Q456861,-2.0344936847686768
46,2162,2169,PER,Pontiff >> en,Q13365614,-0.2941013276576996
46,2185,2192,PER,San Michele >> en,Q418497,-1.9008421897888184
47,0,7,PER,Michele >> en,Q12901049,-1.8579487800598145
47,238,261,LOC,"San Bernardino, Verona >> en",Q3669629,-1.542015790939331
47,252,261,ORG,Giovannino Guareschi >> en,Q378639,-0.9670734405517578
47,1020,1027,PER,Michele >> en,Q12901049,-1.7986360788345337
47,1388,1395,PER,Michelangelo >> en,Q5592,-1.8322277069091797
47,1936,1943,PER,Michelangelo >> en,Q5592,-2.102555274963379
47,2108,2115,PER,Michelangelo >> en,Q5592,-1.4453401565551758
48,0,7,PER,Titian >> en,Q47551,0.058465614914894104
48,100,116,LOC,Alps >> en,Q1286,-1.0566281080245972
48,159,166,ORG,Vecelli >> en,Q56246399,-0.10372760891914368
48,3083,3092,PER,Pordenone >> en,Q6606,-0.7575836777687073
49,10,19,PER,Giorgione >> en,Q8459,-0.1810835301876068
49,107,116,PER,Barbarigo >> en,Q807751,-3.2345399856567383
49,195,203,LOC,Mercer >> en,Q253705,-1.5599250793457031
49,311,329,PER,Michelangelo >> en,Q5592,-2.4778971672058105
49,387,412,MISC,Mary Magdalene >> en,Q63070,-1.5723209381103516
49,842,860,PER,D'Anna >> en,Q5203071,-2.163745403289795
49,1386,1399,PER,Raphael >> en,Q5597,-0.12801626324653625
49,1405,1411,PER,Tobias >> en,Q4928115,-0.23171497881412506
49,1429,1452,LOC,San Marcellino >> en,Q58846,-3.3021013736724854
49,1892,1901,PER,Giorgione >> en,Q8459,-0.18220451474189758
49,2013,2021,LOC,Mercer >> en,Q253705,-1.9780601263046265
50,1376,1394,ORG,Guilds of Florence >> en,Q744544,-0.5267432928085327
50,1453,1464,LOC,San Giovanni in Laterano >> en,Q84090,0.16144773364067078
50,1669,1687,LOC,Papal household >> en,Q1510907,-1.0722192525863647
50,1683,1687,PER,Pope >> en,Q19546,-0.21673503518104553
50,1765,1776,PER,Pope Sixtus I >> en,Q81634,-0.4822186529636383
51,391,397,PER,Andrea di Cosimo >> en,Q2846439,-1.0871028900146484
51,451,457,PER,Andrea di Cosimo >> en,Q2846439,-1.032431721687317
51,496,502,PER,Orsino >> en,Q16880801,-1.556693434715271
51,686,705,PER,"Giuliano de' Medici, Duke of Nemours >> en",Q333340,-0.4040077328681946
51,961,967,PER,Orsino >> en,Q16880801,-1.1107571125030518
51,1066,1072,PER,Andrea di Cosimo >> en,Q2846439,-1.0160436630249023
51,1674,1704,LOC,"Santa Maria del Fiore, Florence >> en",Q191739,-1.4438923597335815
51,1688,1704,ORG,Claretians >> en,Q1095569,-1.473793625831604
51,1745,1753,MISC,Crucifix >> en,Q20460,-0.25880876183509827
51,2160,2190,LOC,Oratory of Saint Philip Neri >> en,Q247132,-1.5495061874389648
51,2288,2319,LOC,"Santa Maria degli Angeli, Assisi >> en",Q938802,-0.350533127784729
51,2343,2350,PER,Madonna (art) >> en,Q926743,-0.28226450085639954
51,2487,2495,LOC,Santa Maria del Fiore >> en,Q191739,-0.3735145628452301
51,2601,2607,PER,Cosimo de' Medici >> en,Q48544,-0.3038455545902252
51,2703,2717,LOC,Servite Order >> en,Q615923,-1.1867703199386597
51,2737,2743,PER,Orsino >> en,Q16880801,-0.8518920540809631
52,72,91,LOC,Vado Ligure >> en,Q271350,-1.2132785320281982
52,109,114,LOC,Vado Ligure >> en,Q271350,-0.8030930757522583
52,173,191,PER,Ottaviano Zuccari >> en,Q301304,-1.6274663209915161
52,540,549,PER,Ottaviano >> en,Q72293,-0.8094668388366699
52,713,724,LOC,Vado Ligure >> en,Q271350,-2.0117225646972656
52,1399,1408,PER,Francesco da Urbino >> en,Q3043131,-1.2551665306091309
52,1417,1428,PER,Vado Ligure >> en,Q271350,-2.3558783531188965
52,1637,1646,PER,Francesco >> en,Q2268455,-1.8097578287124634
53,27,42,PER,Pope Clement IX >> en,Q155961,-2.5531511306762695
53,56,60,PER,Pope >> en,Q19546,-0.2505851089954376
53,232,241,LOC,Belvedere (structure) >> en,Q816265,-0.46900027990341187
53,542,556,PER,Leonardo da Vinci >> en,Q762,-2.975205421447754
53,749,759,PER,Titi >> en,Q19816406,-2.8437578678131104
53,942,971,PER,Giovanni di Giovanni >> en,Q36449,-3.364250659942627
53,1244,1271,MISC,Cana in Galilee >> en,Q431382,-2.89605712890625
53,1623,1632,LOC,Belvedere (structure) >> en,Q816265,-0.4539402425289154
53,2746,2765,LOC,Papal household >> en,Q1510907,-2.125244379043579
53,2834,2841,MISC,Justice >> en,Q5167661,-0.3892110288143158
53,2846,2852,MISC,Equity (law) >> en,Q2578557,-0.3387799859046936
