id,start_pos,end_pos,type,alias,wb_id,score
28,258,266,PER,"Mary, mother of Jesus >> en",Q345,-0.41152650117874146
28,293,299,MISC,Church (building) >> en,Q16970,-1.1262223720550537
28,305,313,MISC,Pedestal >> en,Q12014132,-0.1705964356660843
28,333,337,MISC,Head >> en,Q23640,-0.7230362296104431
28,346,352,LOC,Heaven >> en,Q4489450,-0.2507353127002716
28,361,365,MISC,Book >> en,Q571,-0.6721341609954834
28,373,377,MISC,Hand >> en,Q33767,-0.2865966558456421
28,395,398,PER,Jesus >> en,Q302,-0.5174446105957031
28,421,432,MISC,Holy Spirit >> en,Q37302,-0.22104911506175995
28,451,456,MISC,Light >> en,Q9128,-0.2628694474697113
29,7,15,MISC,Predella >> en,Q1411766,-0.18182025849819183
29,39,45,MISC,Scene (drama) >> en,Q1185607,-0.690101683139801
29,102,113,PER,Margaret the Virgin >> en,Q297742,-0.17118653655052185
29,131,136,MISC,Abdomen >> en,Q9597,-0.39567363262176514
29,144,150,MISC,Dragon >> en,Q7559,-0.34418535232543945
29,173,179,MISC,Animal >> en,Q729,-0.10978398472070694
29,264,268,MISC,Kindness >> en,Q488085,-0.41821831464767456
29,294,298,MISC,Human eye >> en,Q430024,-0.17867115139961243
29,310,315,MISC,Venom >> en,Q3386847,-0.23769481480121613
29,317,321,MISC,Fire >> en,Q3196,-0.2508780062198639
29,327,332,MISC,Death >> en,Q4,-0.20853090286254883
30,0,5,PER,Piero della Francesca >> en,Q5822,-0.7612210512161255
30,23,44,PER,Filippo Strozzi the Elder >> en,Q323993,-0.25346609950065613
30,48,55,MISC,Portrait >> en,Q134307,-1.761433720588684
30,68,75,MISC,Figurine >> en,Q1066288,-1.0030455589294434
30,79,86,PER,Perseus >> en,Q130832,-0.1823483556509018
30,98,107,PER,Andromeda (mythology) >> en,Q161582,-0.16740134358406067
30,117,124,MISC,Monster >> en,Q276453,-0.456862211227417
30,159,165,MISC,Andromeda (mythology) >> en,Q161582,-0.9288915991783142
31,46,51,MISC,Venus (mythology) >> en,Q47652,-0.20618316531181335
31,60,64,MISC,Mars (mythology) >> en,Q112,-0.16485777497291565
31,102,108,MISC,Meadow >> en,Q7777019,-0.19876357913017273
31,117,124,MISC,Flower >> en,Q506,-0.25336775183677673
31,153,158,MISC,Lovers (stock characters) >> en,Q6692423,-1.079452633857727
31,210,216,MISC,Helmet >> en,Q173603,-0.19603537023067474
31,218,225,MISC,Armlet >> en,Q6398218,-0.8158328533172607
31,247,253,MISC,Armour >> en,Q20793164,-0.18760469555854797
31,257,261,MISC,Mars (mythology) >> en,Q112,-0.26190412044525146
31,274,279,MISC,Grove (nature) >> en,Q1510380,-0.228610560297966
31,283,289,MISC,Myrtus >> en,Q165152,-0.2650877833366394
31,298,303,MISC,Cupid >> en,Q5011,-0.192861407995224
31,324,330,MISC,Rabbit >> en,Q9394,-0.22009597718715668
31,355,360,MISC,Columbidae >> en,Q10856,-0.38407525420188904
31,364,369,MISC,Venus (mythology) >> en,Q47652,-0.38336196541786194
31,384,391,MISC,Emblem >> en,Q112110,-0.20560257136821747
31,395,399,MISC,Love >> en,Q316,-0.3027985990047455
32,4,21,PER,Giovanni Vespucci >> pt,Q17064119,-2.5723605155944824
32,38,43,MISC,Salviati family >> en,Q3065487,-0.8784084320068359
32,61,75,PER,Piero de' Medici >> en,Q2093000,-6.04279899597168
32,89,99,LOC,San Michele in Isola >> en,Q1449262,-0.8681597113609314
32,108,121,LOC,Via dei Servi >> it,Q3556508,-0.08275693655014038
32,153,159,MISC,Scene (drama) >> en,Q1185607,-0.8680771589279175
32,180,189,MISC,Apartment >> en,Q188507,-0.21072165668010712
32,220,225,MISC,Faun >> en,Q223194,-0.1315000355243683
32,227,233,MISC,Satyr >> en,Q163709,-0.4755149483680725
32,235,246,MISC,Sylvanus >> en,Q352261,-0.8969728350639343
32,248,259,MISC,Little people (mythology) >> en,Q11458821,-1.384616494178772
32,255,259,MISC,Boy >> en,Q3010,-0.3770366311073303
32,265,275,MISC,Bacchanalia >> en,Q331341,-0.1409367471933365
32,290,296,MISC,Marvel Comics >> en,Q173496,-1.1151182651519775
32,308,317,MISC,Multiculturalism >> en,Q190656,-0.6864327192306519
32,325,335,MISC,Bay horse >> en,Q900906,0.037917912006378174
32,340,348,MISC,Clothing >> en,Q11460,-0.11951851844787598
32,382,390,MISC,Features of the Marvel Universe >> en,Q5439694,-1.1436351537704468
32,358,365,MISC,Variety show >> en,Q336181,-0.4727999269962311
32,411,416,MISC,Grace in Christianity >> en,Q205194,-0.5090529918670654
32,441,447,MISC,Nature >> en,Q7860,-0.2041388601064682
32,432,437,MISC,Truth >> en,Q7949,-0.18742112815380096
33,0,5,PER,Piero della Francesca >> en,Q5822,-0.6441434025764465
33,8,16,MISC,Portrait >> en,Q134307,-0.21977490186691284
33,33,55,PER,Francesco da Sangallo >> en,Q2252502,-0.18222057819366455
33,74,80,MISC,Friendship >> en,Q491,-0.2493467628955841
33,94,103,MISC,Companion cavalry >> en,Q538498,-0.918580949306488
33,126,131,PER,Piero della Francesca >> en,Q5822,-0.9022433161735535
33,147,156,PER,Francesco di Paola >> en,Q315640,-2.559992551803589
33,181,185,MISC,Hand >> en,Q33767,-0.5506720542907715
33,189,194,PER,Piero della Francesca >> en,Q5822,-0.775253176689148
33,169,173,MISC,Portrait painting >> en,Q1400853,-1.1411042213439941
33,237,241,MISC,Head >> en,Q23640,-0.33414551615715027
33,245,254,PER,Cleopatra >> en,Q635,-0.21254654228687286
33,264,267,MISC,Asp (reptile) >> en,Q3226601,-0.2552473843097687
33,284,288,MISC,Neck >> en,Q9633,-0.3115207850933075
33,298,307,MISC,Portrait >> en,Q134307,-0.3058422803878784
33,327,335,PER,Giuliano da San Gallo >> en,Q312365,-0.006221652030944824
33,358,369,MISC,Grandparent >> en,Q167918,-0.07267539203166962
33,370,389,PER,Francesco Giamberti >> it,Q3750041,-1.1635931730270386
33,320,326,MISC,Father >> en,Q7565,-0.1861427128314972
