id,lang,surface,title,label,redirect,disambiguation,anchor_text
Q20793164,en,Armors,,,1,,
Q20793164,en,Leather armor,,,1,,
Q20793164,en,Half suit,,,1,,
Q20793164,en,Armored,,,1,,
Q20793164,en,Ballistic armor,,,1,,
Q20793164,en,Half-suit,,,1,,
Q20793164,en,Armor,,,1,,
Q20793164,en,Blindage,,,1,,
Q20793164,en,Ballistic armour,,,1,,
Q20793164,en,Armoured,,,1,,
Q20793164,en,Ship armour,,,1,,
Q20793164,en,Armor makers,,,,,1
Q20793164,en,personal armour,,,,,1
Q20793164,en,ballistic protection,,,,,1
Q20793164,en,suit of armour,,,,,1
Q20793164,en,Sengoku Armour,,,,,1
Q20793164,en,medieval and modern armor,,,,,1
Q20793164,en,ballistic armor,,,,,1
Q20793164,en,Wikipedia article,,,,,1
Q20793164,en,Sengoku Water Force Armored,,,,,1
Q20793164,en,Armour&nbsp;– overview,,,,,1
Q20793164,en,body armour,,,,,1
Q20793164,en,ballistic steel,,,,,1
Q20793164,en,armor in organic material,,,,,1
Q20793164,en,heavy armored,,,,,1
Q20793164,it,Corazzatura,1,,,,
Q20793164,it,corazzatura,,1,,,
Q20793164,it,armatura,,,,,1
Q20793164,it,blindaggio,,,,,1
Q20793164,it,mantello,,,,,1
Q20793164,it,corazzature,,,,,1
Q20793164,it,corazze,,,,,1
Q20793164,it,blindati,,,,,1
Q20793164,it,corazzato,,,,,1
Q20793164,it,armature,,,,,1
Q20793164,it,corazzati,,,,,1
Q20793164,it,corazzata,,,,,1
Q20793164,it,corazza,,,,,1
Q3556508,en,via dei Servi,,1,,,
Q3556508,it,Via dei Servi,1,,,,
Q3556508,it,via dei Servi,,1,,,
Q3556508,it,Via de' Servi,,1,,,
Q163709,en,Satyr,1,,,,
Q163709,en,satyros,,1,,,
Q163709,en,satyrs,,1,,,
Q163709,en,satyr,,1,,,
Q163709,en,Silens,,,1,,
Q163709,en,Island Satyr,,,1,,
Q163709,en,Libyan Aegipanes,,,1,,
Q163709,en,Satyrs in popular culture,,,1,,
Q163709,en,Baby satyr,,,1,,
Q163709,en,Silenoi,,,1,,
Q163709,en,Libyan Satyr,,,1,,
Q163709,en,Saturos,,,1,,
Q163709,en,Satrys,,,1,,
Q163709,en,Satyrs,,,1,,
Q163709,en,Satyr and Satyress,,,,,1
Q163709,en,satyr-like,,,,,1
Q163709,it,Satiro,1,,,,
Q163709,it,satiri,,1,,,
Q163709,it,satiro,,1,,,
Q163709,it,Satiri,,,1,,
Q163709,it,Satyra,,,,,1
Q163709,it,satirelli,,,,,1
Q163709,it,satireschi,,,,,1
Q163709,it,satirica,,,,,1
Q163709,it,satirello,,,,,1
Q215627,en,Person,1,,,,
Q215627,en,persons,,1,,,
Q215627,en,person,,1,,,
Q215627,en,Personhood Theory,,,1,,
Q215627,en,Perſons,,,1,,
Q215627,en,Persons,,,1,,
Q215627,en,Perſon,,,1,,
Q215627,en,Person (philosophical),,,1,,
Q215627,en,Member of the public,,,1,,
Q215627,en,Individual person,,,1,,
Q215627,en,human being,,,,,1
Q215627,en,personal experiences,,,,,1
Q215627,en,personhood,,,,,1
Q215627,en,People,,,,,1
Q215627,en,individual,,,,,1
Q215627,en,individuals,,,,,1
Q215627,en,nonhuman persons,,,,,1
Q215627,en,the very person,,,,,1
Q215627,en,Personhood theory,,,,,1
Q215627,en,the theory of persons,,,,,1
Q215627,it,Persona (filosofia),1,,,,
Q215627,it,persona,,1,,,
Q215627,it,essere umano,,1,,,
Q215627,it,individuo,,1,,,
Q215627,it,persona (filosofia),,1,,,
Q215627,it,persona umana,,,,,1
Q215627,it,persone,,,,,1
Q215627,it,personale,,,,,1
Q215627,it,concetto di persona,,,,,1
Q215627,it,ego,,,,,1
Q215627,it,personæ,,,,,1
Q215627,it,concetto filosofico di persona,,,,,1
Q215627,it,Persona,,,,,1
Q215627,it,Persone,,,,,1
Q215627,it,personae,,,,,1
Q215627,it,Persone della Trinità,,,,,1
Q548320,en,Friar,1,,,,
Q548320,en,friar,,1,,,
Q548320,en,Catholic friar,,1,,,
Q548320,en,mendicant friar,,1,,,
Q548320,en,Roman Catholic friar,,1,,,
Q548320,en,Frays,,,1,,
Q548320,en,Friars,,,1,,
Q548320,en,Fra,,,1,,
Q548320,en,Fryar,,,,,1
Q548320,en,Fray,,,,,1
Q548320,en,men,,,,,1
Q548320,it,Frate,1,,,,
Q548320,it,frate,,1,,,
Q548320,it,Fra',,,1,,
Q548320,it,Frà,,,1,,
Q548320,it,Frati,,,1,,
Q548320,it,Fra (religione),,,1,,
Q548320,it,fratello laico,,,,,1
Q548320,it,frati,,,,,1
Q548320,it,fra',,,,,1
Q548320,it,monacale,,,,,1
Q548320,it,fra,,,,,1
Q548320,it,Fra,,,,,1
Q37302,en,Holy Spirit,1,,,,
Q37302,en,Spirit of God,,1,,,
Q37302,en,Holy Ghost,,1,,,
Q37302,en,Ruha d-Qudsha,,,1,,
Q37302,en,The Holy Spirit,,,1,,
Q37302,en,Heiliger Geist,,,1,,
Q37302,en,Ar-Ruh-ul-Qudus,,,1,,
Q37302,en,Religious views on the Holy Spirit,,,1,,
Q37302,en,"Spirit, Holy",,,1,,
Q37302,en,Spirit of the Revelation,,,1,,
Q37302,en,Holy spirit,,,1,,
Q37302,en,The Holy Ghost,,,1,,
Q37302,en,Spirit of the Lord,,,,,1
Q37302,en,the Holy Ghost,,,,,1
Q37302,en,Spirit,,,,,1
Q37302,en,spirit,,,,,1
Q37302,it,Spirito Santo,1,,,,
Q37302,it,Paraclito,,1,,,
Q37302,it,Spirito di Dio,,1,,,
Q37302,it,Paracleto,,1,,,
Q37302,it,Paràclito,,1,,,
Q37302,it,Spirito Santo nel Nuovo Testamento,,1,,,
Q37302,it,Doni dello Spirito Santo,,,1,,
Q37302,it,Peccato eterno,,,1,,
Q37302,it,Dono dello Spirito Santo,,,1,,
Q37302,it,Sette doni dello Spirito Santo,,,1,,
Q37302,it,Spirito santo,,,1,,
Q37302,it,Doni e frutti dello Spirito Santo,,,1,,
Q37302,it,spirituali,,,,,1
Q37302,it,volontà divina,,,,,1
Q37302,it,Spirito Santo Dio,,,,,1
Q37302,it,spirito,,,,,1
Q37302,it,frutti,,,,,1
Q37302,it,ʿAgion Pneuma,,,,,1
Q37302,it,Dio Spirito Santo,,,,,1
Q37302,it,frutti dello Spirito,,,,,1
Q37302,it,Spirito,,,,,1
Q37302,it,Lo Spirito,,,,,1
Q37302,it,Spirito consolatore,,,,,1
Q37302,it,doni dello Spirito,,,,,1
Q37302,it,De Sancto Spiritu,,,,,1
Q37302,it,Santo Spirito,,,,,1
Q20103,en,Assisi,1,,,,
Q20103,en,Costa di Trex,,,1,,
Q20103,en,"Assisi, Italy",,,1,,
Q20103,en,Assisium,,,1,,
Q20103,en,Asisium,,,1,,
Q20103,en,Santa Chiara di Assisi,,,1,,
Q20103,it,Assisi,1,,,,
Q20103,it,Asisium,,,1,,
Q20103,it,Assisiati,,,1,,
Q20103,it,Assisani,,,1,,
Q20103,it,Ascesi,,,,,1
Q20103,it,Sterpeto d'Assisi,,,,,1
Q20103,it,assisano,,,,,1
Q130832,en,Perseus,1,,,,
Q130832,en,Perseus (mythology),,,1,,
Q130832,en,Περσεύς,,,1,,
Q130832,en,Perseas,,,1,,
Q130832,en,Acrisioniades,,,1,,
Q130832,en,Mythology Perseus,,,1,,
Q130832,en,Περσέως,,,1,,
Q130832,en,Perseus (Greek mythology),,,1,,
Q130832,en,Περσέας,,,1,,
Q130832,en,Percius,,,1,,
Q130832,en,Persus,,,1,,
Q130832,en,Perseos,,,1,,
Q130832,en,Perseus and Pegasus,,,1,,
Q130832,en,Perseid,,,,,1
Q130832,en,Perseus Project,,,,,1
Q130832,en,hero Perseus,,,,,1
Q130832,en,Perseus's,,,,,1
Q130832,it,Perseo,1,,,,
Q130832,it,Perseo (mitologia),,,1,,
Q130832,it,Persèo,,,,,1
Q130832,it,omonimo personaggio mitologico,,,,,1
Q130832,it,eroe figlio di Zeus,,,,,1
Q130832,it,Perseus,,,,,1
Q130832,it,omonimo,,,,,1
Q130832,it,Pèrseo,,,,,1
Q162668,en,Visual perception,1,,,,
Q162668,en,sight,,1,,,
Q162668,en,sensory visual perception,,1,,,
Q162668,en,sense of sight,,1,,,
Q162668,en,GO:0007601,,1,,,
Q162668,en,visual perception,,1,,,
Q162668,en,vision,,1,,,
Q162668,en,seeing,,1,,,
Q162668,en,Sight,,,1,,
Q162668,en,Sense of sight,,,1,,
Q162668,en,Human eyesight,,,1,,
Q162668,en,Visual cognition,,,1,,
Q162668,en,Human visual perception,,,1,,
Q162668,en,Vision (sense),,,1,,
Q162668,en,Human visual recognition,,,1,,
Q162668,en,Human vision,,,1,,
Q162668,en,Seeing (sense),,,1,,
Q162668,en,Perception of images,,,1,,
Q162668,en,Visual Perception,,,1,,
Q162668,en,Theory of vision,,,1,,
Q162668,en,Intromission theory,,,1,,
Q162668,en,Intromissionism,,,1,,
Q162668,en,Animal vision,,,1,,
Q162668,en,Biological vision,,,1,,
Q162668,en,Image perception,,,1,,
Q162668,en,Theories of vision,,,1,,
Q162668,en,Sight (sense),,,1,,
Q162668,en,Eye sight,,,1,,
Q162668,en,Vision (physiology),,,1,,
Q162668,en,Eyesight,,,1,,
Q162668,en,Ophthalmoception,,,1,,
Q162668,en,Artificial visual perception,,,1,,
Q162668,en,Visual processing in the brain,,,1,,
Q162668,en,seen,,,,,1
Q162668,en,Vision,,,,,1
Q162668,en,perception,,,,,1
Q162668,en,visually,,,,,1
Q162668,en,human vision,,,,,1
Q162668,en,Seeing,,,,,1
Q162668,en,visual,,,,,1
Q162668,en,sense of vision,,,,,1
Q162668,en,visuomotor,,,,,1
Q162668,en,visual processing center,,,,,1
Q162668,en,visions,,,,,1
Q162668,en,visible,,,,,1
Q162668,en,intro-mission,,,,,1
Q162668,en,theories of vision,,,,,1
Q162668,en,visualisation,,,,,1
Q162668,en,visibly,,,,,1
Q162668,en,seeing things,,,,,1
Q162668,en,spatial processing,,,,,1
Q162668,en,use sight to perceive an object,,,,,1
Q162668,it,Vista,1,,,,
Q162668,it,funzione visiva,,1,,,
Q162668,it,vista,,1,,,
Q162668,it,Funzione visiva,,,1,,
Q162668,it,Sguardo,,,1,,
Q162668,it,aspetto visivo,,,,,1
Q162668,it,visione dei colori,,,,,1
Q162668,it,visione,,,,,1
Q162668,it,visione umana,,,,,1
Q162668,it,sguardo,,,,,1
Q162668,it,visive,,,,,1
Q162668,it,senso della vista,,,,,1
Q162668,it,percezione visiva,,,,,1
Q162668,it,vedere,,,,,1
Q162668,it,percezione del colore,,,,,1
Q162668,it,sensazioni visive,,,,,1
Q162668,it,Visione,,,,,1
Q162668,it,sensazioni luminose,,,,,1
Q162668,it,10/10,,,,,1
Q162668,it,Prova a vedere qui,,,,,1
Q162668,it,visto,,,,,1
Q162668,it,Guardare,,,,,1
Q162668,it,visiva,,,,,1
Q162668,it,visivo,,,,,1
Q162668,it,visibilità,,,,,1
Q162668,it,stimoli visivi,,,,,1
Q162668,it,capacità visiva,,,,,1
Q162668,it,processo visivo,,,,,1
Q162668,it,vedono,,,,,1
Q162668,it,visivamente,,,,,1
Q162668,it,canale visivo,,,,,1
Q322481,en,Size,1,,,,
Q322481,en,bigness,,1,,,
Q322481,en,size,,1,,,
Q322481,en,measurements,,1,,,
Q322481,en,largeness,,1,,,
Q322481,en,Smallness,,,1,,
Q322481,en,Largeness,,,1,,
Q322481,en,Sizes,,,1,,
Q322481,en,Resized,,,1,,
Q322481,en,Size changing,,,1,,
Q322481,en,Draft:Size,,,1,,
Q322481,en,Physical dimension,,,1,,
Q322481,en,Sizable,,,1,,
Q322481,en,Resizing,,,1,,
Q322481,en,Sized,,,1,,
Q322481,en,Resize,,,1,,
Q322481,en,large,,,,,1
Q322481,en,dimensions,,,,,1
Q322481,en,great and small,,,,,1
Q322481,en,physical size,,,,,1
Q322481,en,abnormal,,,,,1
Q322481,en,larger,,,,,1
Q322481,en,small,,,,,1
Q322481,it,dimensione,,1,,,
Q322481,it,grandezza,,1,,,
Q322481,it,misura,,1,,,
Q322481,it,taglia,,1,,,
Q467515,en,Zephyrus,1,,,,
Q467515,en,Zephyr,,1,,,
Q467515,en,West Wind,,,,,1
Q467515,en,Ζέφυρος,,,,,1
Q467515,en,Zephyrs,,,,,1
Q467515,en,Zephyrus/Favonius,,,,,1
Q467515,en,Greek god of the western wind,,,,,1
Q467515,en,god of the west wind,,,,,1
Q467515,en,Zephirus,,,,,1
Q467515,en,Zephyros,,,,,1
Q467515,it,Zefiro,1,,,,
Q467515,it,Zeffiro,,1,,,
Q467515,it,Zefiri,,,,,1
Q467515,it,Zèfiro,,,,,1
Q467515,it,zeffiretti,,,,,1
Q467515,it,zefiri,,,,,1
Q467515,it,Favonio,,,,,1
Q4026292,en,Action (philosophy),1,,,,
Q4026292,en,action,,1,,,
Q4026292,en,act,,1,,,
Q4026292,en,to do / to act,,,,,1
Q4026292,en,human activity,,,,,1
Q4026292,en,agency,,,,,1
Q4026292,en,Action,,,,,1
Q4026292,en,process,,,,,1
Q4026292,en,exception,,,,,1
Q4026292,en,an act,,,,,1
Q4026292,en,ethos,,,,,1
Q4026292,en,activities,,,,,1
Q4026292,en,Philosophy of Action,,,,,1
Q4026292,en,actions,,,,,1
Q4026292,en,Philosophy of action,,,,,1
Q4026292,en,active,,,,,1
Q4026292,en,action steps,,,,,1
Q4026292,en,inactivity,,,,,1
Q4026292,en,conduct,,,,,1
Q4026292,en,activity,,,,,1
Q4026292,en,dramatic action,,,,,1
Q4026292,en,acting,,,,,1
Q4026292,en,Active,,,,,1
Q4026292,en,action philosophy,,,,,1
Q4026292,en,Actions,,,,,1
Q4026292,en,human action,,,,,1
Q4026292,en,definition of action,,,,,1
Q4026292,it,Azione (filosofia),1,,,,
Q4026292,it,atto,,1,,,
Q4026292,it,azione,,1,,,
Q4026292,it,attiva,,,,,1
Q4026292,it,attività,,,,,1
Q4026292,it,Attività,,,,,1
Q4026292,it,pratico,,,,,1
Q4026292,it,azioni,,,,,1
Q4026292,it,Azione,,,,,1
Q4026292,it,agire,,,,,1
Q4026292,it,all'azione umana,,,,,1
Q506,en,Flower,1,,,,
Q506,en,flowers,,1,,,
Q506,en,bloom,,1,,,
Q506,en,blossom,,1,,,
Q506,en,flower,,1,,,
Q506,en,Flowering,,,1,,
Q506,en,Flowerers,,,1,,
Q506,en,Floral morphology,,,1,,
Q506,en,Florally,,,1,,
Q506,en,Floration,,,1,,
Q506,en,Flowering transition,,,1,,
Q506,en,Flowerer,,,1,,
Q506,en,Flowered,,,1,,
Q506,en,Flowers,,,1,,
Q506,en,Floral displays,,,1,,
Q506,en,Transition to flowering,,,1,,
Q506,en,Floral,,,1,,
Q506,en,Flower Structure,,,1,,
Q506,en,Transitioned to flowering,,,1,,
Q506,en,Transitioning to flowering,,,1,,
Q506,en,Lilled,,,1,,
Q506,en,Internal structure of a flower,,,1,,
Q506,en,Imperfect flower,,,1,,
Q506,en,Pollinator attraction system,,,1,,
Q506,en,Flowering transitions,,,1,,
Q506,en,Transitions to flowering,,,1,,
Q506,en,whorls,,,,,1
Q506,en,floral,,,,,1
Q506,en,parts,,,,,1
Q506,en,floral morphology,,,,,1
Q506,en,florist,,,,,1
Q506,en,Fairies,,,,,1
Q506,it,Fiore,1,,,,
Q506,it,fiore,,1,,,
Q506,it,fiori,,1,,,
Q506,it,Fiori,,,1,,
Q506,it,Mercato dei fiori,,,1,,
Q506,it,Floreali,,,1,,
Q506,it,fioriscono,,,,,1
Q506,it,I fiori,,,,,1
Q506,it,Fiori Oscuri,,,,,1
Q506,it,organi fiorali,,,,,1
Q506,it,Fiori Chiari,,,,,1
Q81938,en,Pain,1,,,,
Q81938,en,pain,,1,,,
Q81938,en,ache,,1,,,
Q81938,en,Pain and nociception,,,1,,
Q81938,en,Pain signals,,,1,,
Q81938,en,Soreness,,,1,,
Q81938,en,Body-self neuro-matrix,,,1,,
Q81938,en,Incident pain,,,1,,
Q81938,en,Breakthrough pain,,,1,,
Q81938,en,Painfulness,,,1,,
Q81938,en,Pain (biology),,,1,,
Q81938,en,Pain sense,,,1,,
Q81938,en,Multidimensional pain inventory,,,1,,
Q81938,en,Acute pain,,,1,,
Q81938,en,Painful,,,1,,
Q81938,en,Non-organic pain,,,1,,
Q81938,en,Persistent postoperative pain,,,1,,
Q81938,en,Physiological pain,,,1,,
Q81938,en,Physical pain,,,1,,
Q81938,en,Gate control,,,1,,
Q81938,en,Ache (sensation),,,1,,
Q81938,en,Types of pain,,,1,,
Q81938,en,Pain (physical),,,1,,
Q81938,en,Gate control hypothesis,,,1,,
Q81938,en,Pain (biological),,,1,,
Q81938,en,Excruciation,,,1,,
Q81938,en,Rhizopathy,,,1,,
Q81938,en,Dimensions of pain,,,1,,
Q81938,en,Physiology of pain,,,1,,
Q81938,en,Pain sensation,,,1,,
Q81938,en,Chornic postoperative pain,,,1,,
Q81938,en,Rhitzopathy,,,1,,
Q81938,en,Pain signal,,,1,,
Q81938,en,Gate theory of pain,,,1,,
Q81938,en,Postoperative pain,,,1,,
Q81938,en,Painless,,,1,,
Q81938,en,Pain theory,,,1,,
Q81938,en,Algesis,,,1,,
Q81938,en,Nociceptive pain,,,1,,
Q81938,en,Pain physiology,,,1,,
Q81938,en,Multidimensional Pain Inventory,,,1,,
Q81938,en,Chronic benign pain,,,1,,
Q81938,en,pains,,,,,1
Q81938,en,Pain medicine,,,,,1
Q81938,en,Dolor,,,,,1
Q81938,en,tenderness,,,,,1
Q81938,en,body aches,,,,,1
Q81938,en,acute pain,,,,,1
Q81938,en,physical pain,,,,,1
Q81938,en,Aches,,,,,1
Q81938,it,Dolore,1,,,,
Q81938,it,dolore,,1,,,
Q81938,it,algia,,1,,,
Q81938,it,dolori,,1,,,
Q81938,it,Dolorose,,,1,,
Q81938,it,Algia,,,1,,
Q81938,it,Dolore idiopatico,,,1,,
Q81938,it,Dolori,,,1,,
Q81938,it,Dolore urente,,,1,,
Q81938,it,dolorosa,,,,,1
Q81938,it,segnali dolorifici,,,,,1
Q81938,it,algica,,,,,1
Q81938,it,Dolorosa,,,,,1
Q81938,it,dolorifica,,,,,1
Q81938,it,dolorose,,,,,1
Q88392887,en,picture,,1,,,
Q88392887,en,verse,,1,,,
Q88392887,en,section,,1,,,
Q88392887,en,part of a work,,1,,,
Q88392887,en,movement,,1,,,
Q88392887,en,part,,1,,,
Q88392887,en,article,,1,,,
Q88392887,en,film,,1,,,
Q88392887,en,character,,1,,,
Q88392887,en,scene,,1,,,
Q88392887,en,sign,,1,,,
Q88392887,en,paragraph,,1,,,
Q88392887,en,song,,1,,,
Q88392887,en,book,,1,,,
Q88392887,en,part of work,,1,,,
Q88392887,en,frame,,1,,,
Q88392887,en,word,,1,,,
Q88392887,en,number,,1,,,
Q88392887,en,tome,,1,,,
Q88392887,en,volume,,1,,,
Q88392887,en,snapshot,,1,,,
Q88392887,en,chapter,,1,,,
Q88392887,en,stanza,,1,,,
Q88392887,it,numero di parti di un'opera,,1,,,
Q729,en,Animal,1,,,,
Q729,en,Animalia,,1,,,
Q729,en,animal,,1,,,
Q729,en,animals,,1,,,
Q729,en,Metazoa,,1,,,
Q729,en,Basal metazoa,,,1,,
Q729,en,Animal (biology),,,1,,
Q729,en,Classification of animals,,,1,,
Q729,en,Metazoon,,,1,,
Q729,en,Kingdom animal,,,1,,
Q729,en,Animal (Metazoan) Evolution,,,1,,
Q729,en,Metazoan life,,,1,,
Q729,en,Animal phylogeny,,,1,,
Q729,en,New animal phylogeny,,,1,,
Q729,en,Individual animals,,,1,,
Q729,en,Choanoblastaea,,,1,,
Q729,en,Animal Phylogeny,,,1,,
Q729,en,Kingdom Animalia,,,1,,
Q729,en,Basal metazoan,,,1,,
Q729,en,Animal types,,,1,,
Q729,en,Animals,,,1,,
Q729,en,Kingdom animalia,,,1,,
Q729,en,Animalae,,,1,,
Q729,en,Animal reproduction,,,1,,
Q729,en,Anamalia,,,1,,
Q729,en,Kingdom Animal,,,1,,
Q729,en,Metazoan,,,1,,
Q729,en,New Animal Phylogeny,,,1,,
Q729,en,Gastrobionta,,,1,,
Q729,en,KingdomAnimalia,,,1,,
Q729,en,Animal body,,,1,,
Q729,en,Euanimalia,,,1,,
Q729,en,Animal phylum,,,1,,
Q729,en,Zooaea,,,1,,
Q729,en,Animals versus humans,,,1,,
Q729,en,Metazoans,,,1,,
Q729,en,Metazoic,,,1,,
Q729,en,Animal Characteristics,,,1,,
Q729,en,Animalia Kingdom,,,1,,
Q729,en,Animal life,,,1,,
Q729,en,Anumal,,,1,,
Q729,en,animal kingdom,,,,,1
Q729,en,metazoans,,,,,1
Q729,en,"multicellular, eukaryotic organism""",,,,,1
Q729,en,metazoan,,,,,1
Q729,it,Animalia,1,,,,
Q729,it,mondo animale,,1,,,
Q729,it,regno animale,,1,,,
Q729,it,animale,,1,,,
Q729,it,Specie animale,,,1,,
Q729,it,Mondo animale,,,1,,
Q729,it,Animali,,,1,,
Q729,it,Regno animale,,,1,,
Q729,it,Metazoo,,,1,,
Q729,it,Metazoi,,,1,,
Q729,it,Animale,,,1,,
Q729,it,Metazoa,,,1,,
Q729,it,specie animali,,,,,1
Q729,it,genere animale,,,,,1
Q729,it,animali,,,,,1
Q729,it,Animalia (animali),,,,,1
Q44539,en,Temple,1,,,,
Q44539,en,temple,,1,,,
Q44539,en,"Temple, The",,,1,,
Q44539,en,Temples,,,1,,
Q44539,en,Pantheon (temple),,,1,,
Q44539,en,Sacred temple,,,1,,
Q44539,en,Ancient temple,,,1,,
Q44539,en,Pantheon (structure),,,1,,
Q44539,en,House of the lord,,,1,,
Q44539,en,Temple (building),,,1,,
Q44539,en,The Temple,,,1,,
Q44539,en,Pantheon,,,,,1
Q44539,en,Owls,,,,,1
Q44539,en,Reform Temple,,,,,1
Q44539,en,pantheon,,,,,1
Q44539,en,temples,,,,,1
Q44539,en,temple dedications,,,,,1
Q44539,en,forbidden temple,,,,,1
Q44539,it,Tempio,1,,,,
Q44539,it,tempio,,1,,,
Q44539,it,Tempietto,,1,,,
Q44539,it,Templi,,1,,,
Q44539,it,luogo di culto,,,,,1
Q44539,it,romani,,,,,1
Q44539,it,edifici Sacri,,,,,1
Q44539,it,architettura templare,,,,,1
Q44539,it,tempi,,,,,1
Q44539,it,templi,,,,,1
Q44539,it,strutture sacre,,,,,1
Q44539,it,edificio sacro,,,,,1
Q44539,it,tempietto,,,,,1
Q44539,it,edificio templare,,,,,1
Q318640,en,Antonio del Pollaiuolo,1,,,,
Q318640,en,Antonio Di Jacopo D'Antonio Benci Del Pollagiolo,,1,,,
Q318640,en,Pollaiolo,,1,,,
Q318640,en,Antonio di Jacopo d'Antonio Benci del Pollaiuolo,,1,,,
Q318640,en,Polaiolo,,1,,,
Q318640,en,A. Pollajuolo,,1,,,
Q318640,en,Antonio Di Jacopo D'Antonio Benci Del Pollaiuolo,,1,,,
Q318640,en,pollajuolo,,1,,,
Q318640,en,a. pollaiuolo,,1,,,
Q318640,en,Antonio Pallajuolo,,1,,,
Q318640,en,Antonio Del Pollaiolo,,1,,,
Q318640,en,Antonio di Jacopo d'Antonio Benci del Pollagiolo,,1,,,
Q318640,en,Antonio del Pollaiolo,,1,,,
Q318640,en,Pollaiuolo,,1,,,
Q318640,en,Antonio Pollajuolo,,1,,,
Q318640,en,Ant. Pollaiolo,,1,,,
Q318640,en,Antonio del Polaiolo,,1,,,
Q318640,en,Antonio di Jacopo d'Antonio Benci del Pollajuolo,,1,,,
Q318640,en,Antonio Pollaiolo,,1,,,
Q318640,en,Antonio Benci,,1,,,
Q318640,en,Antonio Pollaiuolo,,1,,,
Q318640,en,Ant. Pollajuolo,,1,,,
Q318640,en,Antonio Pollagiolo,,1,,,
Q318640,en,Antonio del Pollajuolo,,,1,,
Q318640,en,Antonio Pollaiullo,,,1,,
Q318640,en,Antonio Del Pollaiuolo,,,1,,
Q318640,en,Antonio and Piero Benci Pollajuolo,,,1,,
Q318640,en,Antonio Benci Pollaiuolo,,,1,,
Q318640,en,"Pollajuolo, Antonio and Piero Benci",,,1,,
Q318640,en,Antonio del Pollaiulolo,,,1,,
Q318640,en,Antonio Pollaluiolo,,,1,,
Q318640,en,Pollaiuolo brothers,,,1,,
Q318640,en,Antonio del pollaiolo,,,1,,
Q318640,en,Antonio Del and Piero Del Pollaiuolo,,,1,,
Q318640,en,Antonio,,,,,1
Q318640,en,'''Pollaiolo''' Antonio,,,,,1
Q318640,it,Antonio del Pollaiolo,1,,,,
Q318640,it,Antonio del Pollaiuolo,,1,,,
Q318640,it,Antonio Pollaiolo,,1,,,
Q318640,it,Antonio Benci,,1,,,
Q318640,it,Antonio Pollaiuolo,,1,,,
Q318640,it,pollaiolesca,,,,,1
Q318640,it,Pollaiolo,,,,,1
Q318640,it,il Pollaiolo,,,,,1
Q318640,it,"Pollaiolo, Antonio del",,,,,1
Q318640,it,Antonio,,,,,1
Q318640,it,Pollajuolo,,,,,1
Q318640,it,Pollaiuolo,,,,,1
Q318640,it,"Pollaiolo, Antonio",,,,,1
Q7363,en,Nose,1,,,,
Q7363,en,nose,,1,,,
Q7363,en,Noses,,,1,,
Q7363,en,Nasal region,,,1,,
Q7363,en,Naso-,,,1,,
Q7363,en,Schnozz,,,1,,
Q7363,en,Schnozzle,,,1,,
Q7363,en,Schnoz,,,1,,
Q7363,en,nostrils,,,,,1
Q7363,en,nasal,,,,,1
Q7363,en,(),,,,,1
Q7363,en,incorrectly,,,,,1
Q7363,en,Nasal,,,,,1
Q7363,it,Naso,1,,,,
Q7363,it,naso,,1,,,
Q7363,it,Naso (anatomia),,,1,,
Q7363,it,narici,,,,,1
Q7363,it,Mucosa nasale,,,,,1
Q7363,it,nasali,,,,,1
Q7363,it,quello che ha / come estremità,,,,,1
Q7363,it,cavità nasali,,,,,1
Q7363,it,Setto nasale,,,,,1
Q7363,it,cavità,,,,,1
Q7363,it,setto nasale,,,,,1
Q7363,it,nasale,,,,,1
Q37681,en,Silk,1,,,,
Q37681,en,silk fiber,,1,,,
Q37681,en,silk,,1,,,
Q37681,en,Silk thread,,,1,,
Q37681,en,Manufacturing silk,,,1,,
Q37681,en,Silken,,,1,,
Q37681,en,Silk fabrics,,,1,,
Q37681,en,Silk weaving,,,1,,
Q37681,en,China silk,,,1,,
Q37681,en,Silk fiber,,,1,,
Q37681,en,Reeled silk,,,1,,
Q37681,en,Silk manufacturing,,,1,,
Q37681,en,American silk industry,,,1,,
Q37681,en,Silk industry,,,1,,
Q37681,en,Silk Industry,,,1,,
Q37681,en,Pure silk,,,1,,
Q37681,en,Processed silk,,,1,,
Q37681,en,Sarcenet,,,1,,
Q37681,en,Silk Brocades,,,1,,
Q37681,en,Crude silk,,,1,,
Q37681,en,Cultivated silk,,,1,,
Q37681,en,Cultivating silk,,,1,,
Q37681,en,Filament silk,,,1,,
Q37681,en,Producing silk,,,1,,
Q37681,en,Silk cultivation,,,1,,
Q37681,en,silk saree,,,,,1
Q37681,en,silk garments,,,,,1
Q37681,en,Silks,,,,,1
Q37681,en,baudekyn,,,,,1
Q37681,en,silk industry,,,,,1
Q37681,it,Seta,1,,,,
Q37681,it,seta,,1,,,
Q37681,it,Setifici,,,1,,
Q37681,it,Setaiolo,,,1,,
Q37681,it,Industria serica,,,1,,
Q37681,it,Serico,,,1,,
Q37681,it,Seteria,,,1,,
Q37681,it,setificio,,,,,1
Q37681,it,sete,,,,,1
Q37681,it,seriche,,,,,1
Q37681,it,Setificio,,,,,1
Q37681,it,stabilimenti serici,,,,,1
Q37681,it,sericoltura,,,,,1
Q942467,en,Christ Child,1,,,,
Q942467,en,Divine Infant,,1,,,
Q942467,en,Child Jesus,,1,,,
