id,start_pos,end_pos,entity,wb_id,score
53,774,782,Florence >> en,Q2044,-0.1856854259967804
53,892,909,Federico Zuccari >> en,Q345605,0.4066413342952728
53,926,932,Taddeo Zuccari >> en,Q434058,0.4079487919807434
53,1181,1187,Jesus >> en,Q302,0.07850891351699829
53,1223,1238,Transfiguration of Jesus >> en,Q201201,-0.0746813714504242
53,1264,1271,Galilee >> en,Q83241,-0.19461572170257568
53,1307,1313,Jesus >> en,Q302,0.050975799560546875
53,1370,1389,Orazio Sammacchini >> en,Q2619534,0.11513093113899231
53,1438,1461,Lorenzo Costa >> en,Q357807,-0.1092493087053299
53,1472,1489,Federico Zuccari >> en,Q345605,0.32263174653053284
53,1697,1702,Moses >> en,Q9077,-0.15098047256469727
53,1832,1840,Federico Zucchero >> en,Q345605,0.3848242461681366
53,1876,1907,Vincenzo Borghini >> en,Q1459953,0.1427708864212036
53,2007,2015,Federico Zucchero >> en,Q345605,0.36954087018966675
53,2028,2033,Angel >> en,Q235113,-0.18252788484096527
53,2232,2240,Federico Zucchero >> en,Q345605,0.37829315662384033
53,2361,2369,Florence >> en,Q2044,-0.1974530667066574
53,2722,2730,Federigo Zucchero >> en,Q345605,0.23909610509872437
53,2900,2906,Taddeo Zucchero >> en,Q434058,0.3207065463066101
