id,sentence
gallo_young:677,"After this, Cardinal Alborense, wishing to leave a memorial of himself in the church of his nation, caused a chapel of marble, with a tomb for himself, to be erected and brought to completion by Antonio in S. Jacopo degli Spagnuoli; which chapel, as has been related, was all painted in the spaces between the pilasters by Pellegrino da Modena, and on the altar stood a most beautiful S. James of marble executed by Jacopo Sansovino."
giocondo:678,"If writers of history were to live a few years longer than the number commonly granted as the span of human life, I, for my part, have no manner of doubt that they would have something to add to the accounts of the past previously written by them, for the reason that, even as it is not possible for a single man, be he ever so diligent, to learn the exact truth in a flash, or to discover all the details of his subject in the little time at his command, so it is as clear as the light of day that Time, who is said to be the father of truth, is always revealing new things every day to the seeker after knowledge. If, many years ago, when I first wrote and also published these Lives of the Painters and other Craftsmen, I had possessed that full information which I have since received concerning Fra Giocondo of Verona, a man of rare parts and a master of all the most noble faculties, I would without a doubt have made that honourable record of him which I am now about to make for the benefit of craftsmen, or rather, of the world; and not of him only, but also of many other masters of Verona, who have been truly excellent. And let no one marvel that I place them all under the image of one only, because, not having been able to obtain portraits of them all, I am forced to do this; but, so far as in me lies, not one of them shall thereby have his excellence defrauded of its due. Now, since the order of time and merit so demands, I shall speak first of Fra Giocondo. This man, when he assumed the habit of S. Dominic, was called not simply Fra Giocondo, but Fra Giovanni Giocondo. How the name Giovanni dropped from him I know not, but I do know that he was always called Fra Giocondo by everyone. And although his  chief profession was that of letters, and he was not only a very good philosopher and theologian, but also an excellent Greek scholar (which was a rare thing at that time, when learning and letters were just beginning to revive in Italy), nevertheless he was also a very fine architect, being a man who always took supreme delight in that art, as Scaliger relates in his epistle against Cardan, and the learned Budé in his book ""De Asse,"" and in the observations that he wrote on the Pandects."
giocondo:679,"The same Giocondo wrote some observations, which are in print, on the Commentaries of Cæsar; and he was the first who made a drawing of the bridge built by Cæsar over the River Rhone, and described by him in those same Commentaries, but misunderstood in the time of Fra Giocondo."
giocondo:680,"Saying nothing of the learned, for with them I have nothing to do here, and continuing to speak of the men of our arts, who have always had an honourable abode in that most noble city, I come to Liberale of Verona, a disciple of Vincenzio di Stefano, a native of the same city, already mentioned in another place, who executed for the Church of Ognissanti, belonging to the Monks of S. Benedict, at Mantua, in the year 1463, a Madonna that was a very praiseworthy example of the work of those times."
giocondo:681,"But no long time passed before he died, which was on the day of S. Chiara in the year 1536, at the age of eighty-five; and he was buried in S. Giovanni in Valle."
giocondo:682,"It is related by persons still living, who remember the facts very clearly, that at the time when Verona was under the power of that Emperor the bridge which is called the Ponte della Pietra, in that city, was being restored, and it was seen to be necessary to refound the central pier, which had been destroyed many times in the past, and Fra Giocondo gave the design for refounding it, and also for safeguarding it in such a manner that it might never be destroyed again."
giocondo:683,"When living in Paris in the service of King Louis XII, Fra Giocondo built two superb bridges over the Seine, covered with shops—works truly worthy of that magnanimous King and of the marvellous intellect of Fra Giocondo."
giocondo:684,"The first paintings of Liberale were in the Chapel of the Monte della Pietà in S. Bernardino, in his native city; and there, in the principal picture, he painted a Deposition from the Cross, with certain Angels, some of whom have in their hands the Mysteries (for so they are called) of the Passion, and all with their weeping faces show grief at the Death of the Saviour."
giotto:685,"That very obligation which the craftsmen of painting owe to nature, who serves continually as model to those who are ever wresting the good from her best and most beautiful features and striving to counterfeit and to imitate her, should be owed, in my belief, to Giotto, painter of Florence, for the reason that, after the methods of good paintings and their outlines had lain buried for so many years under the ruins of the wars, he alone, although born among inept craftsmen, by the gift of God revived that art, which had come to a grievous pass, and brought it to such a form as could be called good. And truly it was a very great miracle that that age, gross and inept, should have had strength to work in Giotto in a fashion so masterly, that design, whereof the men of those times had little or no knowledge, was restored completely to life by means of him. And yet this great man was born at the village of Vespignano, in the district of Florence, fourteen miles distant from that city, in the year 1276, from a father named Bondone, a tiller of the soil and a simple fellow. He, having had this son, to whom he gave the name Giotto, reared him conformably to his condition; and when he had come to the age of ten, he showed in all his actions, although childish still, a vivacity and readiness of intelligence much out of the ordinary, which rendered him dear not only to his father but to all those also who knew him, both in the village and beyond. Now Bondone gave some sheep into his charge, and he, going about the holding, now in one part and now in another, to graze them, and impelled by a natural inclination to the art of design, was for ever drawing, on stones, on the ground, or on sand, something from nature, or in truth anything that came into his fancy. Wherefore Cimabue, going one day on some business of his own from Florence to Vespignano, found Giotto, while his sheep were browsing, portraying a sheep from nature on a flat and polished slab, with a stone slightly pointed, without having learnt any method of doing this from others, but only from nature; whence Cimabue, standing fast all in a marvel, asked him if he wished to go to live with him. The child answered that, his father consenting, he would go willingly."
giotto:686,"In the year 1322, likewise—Dante, very much his friend, having died in the year before, to his great sorrow—he went to Lucca, and at the request of Castruccio, then Lord of that city, his birthplace, he made a panel in S. Martino with a Christ in air and four Saints, Protectors of that city—namely, S. Peter, S. Regulus, S. Martin, and S. Paulinus—who appear to be recommending a Pope and an Emperor, who, according to what is believed by many, are Frederick of Bavaria and the Anti-Pope Nicholas V. Some, likewise, believe that Giotto designed the castle and fortress of Giusta, which is impregnable, at San Frediano, in the same city of Lucca."
giotto:687,"This little panel, I say, having come into notice from the time when the book of these Lives was first published, was afterwards carried off by someone unknown, who, perhaps out of love for art and out of piety, it seeming to him that it was little esteemed, became, as said our poet, impious."
giotto:688,"In the third, which is that of the Giugni, dedicated to the Apostles, there are painted by the hand of Giotto the stories of the martyrdom of many of them."
giotto:689,"In the fourth, which is on the other side of the church, towards the north, and belongs to the Tosinghi and to the Spinelli, and is dedicated to the Assumption of Our Lady, Giotto painted her Birth, her Marriage, her Annunciation, the Adoration of the Magi, and when she presents Christ as a little Child to Simeon, which is something very beautiful, seeing that, besides a great affection that is seen in that old man as he receives Christ, the action of the child, stretching out its arms in fear of him and turning in terror towards its mother, could not be more touching or more beautiful."
giotto:690,"Giotto, having afterwards painted on a panel a large Crucifix coloured in distemper, for the Minerva, a church of the Preaching Friars, returned to his own country, having been abroad six years."
granacci:693,"Great, indeed, is the good fortune of those craftsmen who are brought into contact, either by their birth or by the associations that are formed in childhood, with those men whom Heaven has chosen out to be distinguished and exalted above all others in our arts, for the reason that a good and beautiful manner can be acquired with the greatest facility by seeing the methods and works of men of excellence, not to mention that rivalry and emulation, as we have said elsewhere, have great power over our minds. Francesco Granacci, of whom we have already spoken, was one of those who were placed by the Magnificent Lorenzo de' Medici to learn in his garden; whence it happened that, recognizing, boy as he was, the great genius of Michelagnolo, and what extraordinary fruits he was likely to produce when full grown, he could never tear himself away from his side, and even strove with incredible attention and humility to be always following that great brain, insomuch that Michelagnolo was constrained to love him more than all his other friends, and to confide so much in him, that there was no one with whom he was more willing to confer touching his works or to share all that he knew of art at that time, than with Granacci. Then, after they had been companions together in the workshop of Domenico Ghirlandajo, it came to pass that Granacci, because he was held to be the best of Ghirlandajo's young men, the strongest draughtsman, and the one who had most grace in painting in distemper, assisted David and Benedetto Ghirlandajo, the brothers of Domenico, to finish the altar-piece of the high-altar in S. Maria Novella,  which had been left unfinished at the death of the same Domenico. By this work Granacci gained much experience, and afterwards he executed in the same manner as that altar-piece many pictures that are in the houses of citizens, and others which were sent abroad. And since he was very gracious, and made himself very useful in certain ceremonies that were performed in the city during the festivals of the Carnival, he was constantly employed by the Magnificent Lorenzo de' Medici in many similar works, and in particular for the masquerade that represented the Triumph of Paulus Emilius, which was held in honour of the victory that he gained over certain foreign nations. In this masquerade, which was full of most beautiful inventions, Granacci acquitted himself so well, although he was a mere lad, that he won the highest praise. And here I will not omit to tell that the same Lorenzo de' Medici, as I have said in another place, was the first inventor of those masquerades that represent some particular subject, and are called in Florence ""Canti"";[10] for it is not known that any were performed in earlier times."
granacci:694,"In like manner Granacci was employed in the sumptuous and magnificent preparations that were made in the year 1513 for the entry of Pope Leo X, one of the Medici, by Jacopo Nardi, a man of great learning and most beautiful intellect, who, having been commanded by the Tribunal of Eight to prepare a splendid masquerade, executed a representation of the Triumph of Camillus."
granacci:695,"He lived sixty-seven years, at the end of which he finished the course of his life after an ordinary malady, a kind of fever; and he was buried in the Church of S. Ambrogio at Florence, on the day of S. Andrew the Apostle, in 1544."
granacci:696,"But to come at length to some works by Granacci that are in existence, let me relate that, having studied the cartoon of Michelagnolo Buonarroti while the latter was executing it for the Great Hall of the Palace, he found it so instructive and made such proficience, that, when Michelagnolo was summoned to Rome by Pope Julius II to the end that he might paint the vaulting of the Chapel in his Palace, Granacci was one of the first to be sent for by Buonarroti to help him to paint that work in fresco after the cartoons that he himself had prepared."
granacci:699,"In Florence Granacci painted for Pier Francesco Borgherini a scene in oils on the head-board of a couch which stood in an apartment wherein Jacopo da Pontormo, Andrea del Sarto, and Francesco Ubertini had painted many stories from the life of Joseph, in Pier Francesco's house in Borgo Sant' Apostolo; and in this scene were little figures representing a story of the same Joseph, executed with extraordinary finish and with great charm and beauty of colouring, and a building in perspective, wherein he depicted Joseph ministering to Pharaoh, which could not be more beautiful in any part."
jacopo:700,"Jacopo, called L'Indaco, who was a disciple of Domenico del Ghirlandajo, and who worked in Rome with Pinturicchio, was a passing good master in his day; and although he did not make many works, yet those that he did make are worthy of commendation. Nor is there any need to marvel that only very few works issued from his hands, for the reason that, being a gay and humorous fellow and a lover of good cheer, he harboured but few thoughts and would never work save when he could not help it; and so he used to say that doing nothing else but labour, without taking a little pleasure in the world, was no life for a Christian. He lived in close intimacy with Michelagnolo, for when that craftsman, supremely excellent beyond all who have ever lived, wished to have some recreation after his studies and his continuous labours of body and mind, no one was more pleasing to him for the purpose or more suited to his humour than this man. Jacopo worked for many years in Rome, or, to be more precise, he lived many years in Rome, working very little. By his hand, in that city, is the first chapel on the right hand as one enters the Church of S. Agostino by the door of the façade; on the vaulting of which chapel are the Apostles receiving the Holy Spirit, and on the wall below are two stories of Christ—in one His taking Peter and Andrew from their nets, and in the other the Feast of Simon and the Magdalene, in which there is a ceiling of planks and beams, counterfeited very well. In the panel of the same chapel, which he painted in oil, is a Dead Christ, wrought and executed with much mastery and diligence. In the Trinità at Rome, likewise, there is a little panel by his hand with the Coronation of Our  Lady."
jacopo:701,"And in the same city, on the first occasion when Duke Alessandro went there, he made a  most beautiful triumphal arch, with many figures in relief, at the gate of the Palazzo de' Signori; and also, in competition with other painters who executed a number of other works for the entry of the said Duke, the scenery for the representation of a play, which was held to be very beautiful."
jacopo:702,"Afterwards, having gone to Rome at the time when the Emperor Charles V was expected there, he made some figures in clay, and a coat of arms in fresco for the Roman people on the Campidoglio, which was much extolled."
jacopo:704,"But the best work that ever issued from the hands of this master, and the most highly praised, was a little study wrought in stucco for the Duchess Margherita of Austria in the Palace of the Medici at Rome—a thing so beautiful and so ornate that there is nothing better to be seen; nor do I believe that it is possible, in a certain sense, to do with silver what L'Indaco did in this work with stucco."
lba:705,"Very great is the advantage bestowed by learning, without exception, on all those craftsmen who take delight in it, but particularly on sculptors, painters, and architects, for it opens up the way to invention in all the works that are made; not to mention that a man cannot have a perfect judgment, be his natural gifts what they may, if he is deprived of the complemental advantage of being assisted by learning. For who does not know that it is necessary, in choosing sites for buildings, to show enlightenment in the avoidance of danger from pestiferous winds, insalubrious air, and the smells and vapours of impure and unwholesome waters? Who is ignorant that a man must be able, in whatever work he is seeking to carry out, to reject or adopt everything for himself after mature consideration, without having to depend on help from another man's theory? For theory, when separated from practice, is generally of very little use; but when the two chance to come together, there is nothing that is more helpful to our life, both because art becomes much richer and more perfect by the aid of science, and because the counsels and the writings of learned craftsmen have in themselves greater efficacy and greater credit than the words or works of those who know nothing but mere practice, whether they do it well or ill. And that all this is true is seen manifestly in Leon Batista Alberti, who, having studied the Latin tongue, and having given attention to architecture, to perspective, and to painting, left behind him books written in such a manner, that, since not one of our modern craftsmen has been able to expound these matters in writing, although very many of them in his own country have excelled him in working, it is generally believed—such is the influence of his writings over the pens and speech of the learned—that he was superior to all those who were actually superior to him in work. Wherefore, with regard to name and fame, it is seen from experience that writings have greater power and longer life than anything else; for books go everywhere with ease, and everywhere they command belief, if only they be truthful and not full of lies. It is no marvel, then, if the famous Leon Batista is known more for his writings than for the work of his hands. This man, born in Florence of the most noble family of the Alberti, of which we have spoken in another place, devoted himself not only to studying geography and the proportions of antiquities, but also to writing, to which he was much inclined, much more than to working."
lba:706,"He was excellent in arithmetic and geometry, and he wrote ten books on architecture in the Latin tongue, which were published by him in 1481, and may now be read in a translation in the Florentine tongue made by the Reverend Maestro Cosimo Bartoli, Provost of S. Giovanni in Florence."
lba:707,"Arriving at Rome in the time of Nicholas V, who had turned the whole of Rome upside down with his manner of building, Leon Batista, through the agency of Biondo da Forlì, who was much his friend, became intimate with that Pope, who had previously carried out all his building after the advice of Bernardo Rossellino, a sculptor and architect of Florence, as will be told in the Life of his brother Antonio."
lba:708,"In the same chapel are the tombs of the said Signor Sigismondo and of his wife, constructed very richly of marble in the year 1450; on one there is the portrait of Sigismondo himself, and in another part of the work there is that of Leon Batista."
lba:709,"Being then summoned by the same Marquis Lodovico to Mantua, Leon Batista made for him the models of the Church of S. Andrea and of some other works; and on the road leading from Mantua to Padua there may be seen certain temples built after his manner."
lba:710,"In Leon Batista's time Giovanni di Paolo Rucellai wished to build the principal façade of S. Maria Novella entirely of marble at his own expense, and he spoke of this to Leon Batista, who was very much his friend; and having received from him not only counsel, but the actual model, Giovanni resolved to have the work executed at all costs, in order to leave it behind him as a memorial of himself."
lba:711,"There is a work of Leon Batista's in a little Chapel of Our Lady on the abutment of the Ponte alla Carraja in Florence—namely, an altar-predella, containing three little scenes with some perspectives, which he was much more able to describe with the pen than to paint with the brush."
michelagnolo:712,"While the most noble and industrious spirits were striving, by the light of the famous Giotto and of his followers, to give to the world a proof of the ability that the benign influence of the stars and the proportionate admixture of humours had given to their intellects, and while, desirous to imitate with the excellence of their art the grandeur of Nature in order to approach as near as possible to that supreme knowledge that many call understanding, they were universally toiling, although in vain, the most benign Ruler of Heaven in His clemency turned His eyes to the earth, and, having perceived the infinite vanity of all those labours, the ardent studies without any fruit, and the presumptuous self-sufficiency of men, which is even further removed from truth than is darkness from light, and desiring to deliver us from such great errors, became minded to send down to earth a spirit with universal ability in every art and every profession, who might be able, working by himself alone, to show what manner of thing is the perfection of the art of design in executing the lines, contours, shadows, and high lights, so as to give relief to works of painting, and what it is to work with correct judgment in sculpture, and how in architecture it is possible to render habitations secure and commodious, healthy and cheerful, well-proportioned, and rich with varied ornaments. He was pleased, in addition, to endow him with the true moral philosophy and with the ornament of sweet poesy, to the end that the world might choose him and admire him as its highest exemplar in the life, works, saintliness of character, and every action of human creatures, and that he might be acclaimed by us as a being rather divine than human. And since He saw that in the practice of these rare exercises  and arts—namely, in painting, in sculpture, and in architecture—the Tuscan intellects have always been exalted and raised high above all others, from their being diligent in the labours and studies of every faculty beyond no matter what other people of Italy, He chose to give him Florence, as worthy beyond all other cities, for his country, in order to bring all the talents to their highest perfection in her, as was her due, in the person of one of her citizens. MICHELAGNOLO BUONARROTI: THE HOLY FAMILY (Florence: Uffizi, 1239. Panel) View larger image There was born a son, then, in the Casentino, in the year 1474, under a fateful and happy star, from an excellent and noble mother, to Lodovico di Leonardo Buonarroti Simoni, a descendant, so it is said, of the most noble and most ancient family of the Counts of Canossa. To that Lodovico, I say, who was in that year Podestà of the township of Chiusi and Caprese, near the Sasso della Vernia, where S. Francis received the Stigmata, in the Diocese of Arezzo, a son was born on the 6th of March, a Sunday, about the eighth hour of the night, to which son he gave the name Michelagnolo, because, inspired by some influence from above, and giving it no more thought, he wished to suggest that he was something celestial and divine beyond the use of mortals, as was afterwards seen from the figures of his horoscope, he having had Mercury and Venus in the second house of Jupiter, with happy augury, which showed that from the art of his brain and of his hand there would be seen to issue forth works marvellous and stupendous. Having finished his office as Podestà, Lodovico returned to Florence and settled in the village of Settignano, at a distance of three miles from the city, where he had a farm that had belonged to his forefathers; which place abounds with stone and is all full of quarries of grey-stone, which is constantly being worked by stone-cutters and sculptors, who for the most part are born in the place."
michelagnolo:713,"That entry runs thus: ""1488, I record, this first day of April, that I, Lodovico di Leonardo di Buonarrota, placed Michelagnolo my son with Domenico and David di Tommaso di Currado for the three years next to come, on these terms and conditions, that the said Michelagnolo shall remain with the above-named persons for the said period  of time, in order to learn to paint and to exercise that vocation; that the said persons shall have command over him; and that the same Domenico and David shall be bound to give him in those three years twenty-four florins of full weight, the first year six florins, the second year eight florins, and the third ten florins; in all, the sum of ninety-six lire."""
michelagnolo:714,"In the year 1549 there took place the death of Pope Paul III; whereupon, after the election of Pope Julius III, Cardinal Farnese gave orders for a grand tomb to be made for his kinsman Pope Paul by the hand of Fra Guglielmo, who arranged to erect it in S. Pietro, below the first arch of the new church, beneath the tribune, which obstructed the floor of the church, and was, in truth, not the proper place."
michelagnolo:715,"And so, also, do men marvel at the beautiful attitudes that Michelagnolo depicted in the story of Judith, at the opposite corner, in which may be seen the trunk of Holofernes, robbed of life but still quivering, while Judith is placing the lifeless head in a basket on the head of her old serving-woman, who, being tall in stature, is stooping to the end that Judith may be able to reach up to her and adjust the weight well; and the servant, while upholding the burden with her hands, seeks to conceal it, and, turning her head towards the trunk, which, although dead, draws up an arm and a leg and makes a noise in the tent, she shows in her expression fear of the camp and terror of the dead body—a picture truly full of thought."
michelagnolo:716,"For the Church of S. Spirito in the city of Florence Michelagnolo made a Crucifix of wood, which was placed, as it still is, above the lunette of the high-altar; doing this to please the Prior, who placed rooms at his disposal, in which he was constantly flaying dead bodies, in order to study the secrets of anatomy, thus beginning to give perfection to the great knowledge of design that he afterwards acquired."
michelagnolo:717,"The figure of Haman was executed by Michelagnolo in an extraordinary manner of foreshortening, for he counterfeited the trunk that supports his person, and that arm which comes forward, not as painted things but as real and natural, standing out in relief, and so also that leg which he stretches outwards and other parts that bend inwards: which figure, among all that are beautiful and difficult, is certainly the most beautiful and the most difficult."
nanni:718,"Nanni d'Antonio di Banco was not only rich enough by patrimony, but also by no means humble in origin, yet, delighting in sculpture, he was not only not ashamed to learn and practise it, but took no small pride therein, and made so much advance that his fame will ever endure; and it will be all the more celebrated in proportion as men know that he applied himself to this noble art not through necessity, but through a true love of the art itself. This man, who was one of the disciples of Donato, although I have placed him before his master because he died long before him, was a somewhat sluggish person, but modest, humble, and kindly in his dealings. There is by his hand, in Florence, the S. Philip of marble which is on a pilaster on the outside of the Oratory of Orsanmichele. This work was at first allotted to Donato by the Guild of Shoemakers, and then, since they could not agree with him about the price, it was transferred, as though in despite of Donato, to Nanni, who promised that he would take whatsoever payment they might give him, and would ask no other. But the business fell out otherwise, for, when the statue was finished and set in its place, he asked a much greater price for his work than Donato had done at the beginning; wherefore the valuation of it was referred by both parties to Donato, the Consuls of that Guild believing firmly that he, out of envy at not having made it, would value it at much less than if it were his own work; but they were disappointed in their belief, for Donato judged that much more should be paid to Nanni for his statue than he had demanded. Being in no way willing to abide by this judgment, the Consuls made an outcry and said to Donato: ""Why dost thou, after undertaking to make this work at a smaller price, value it higher when made by the hand of another, and constrain us to give him more for it than he himself demands? For thou knowest, even as we do also, that from thy hands it would have come out much better."""
nanni:719,"He died of colic in the year 1430, at the age of forty-seven."
nanni:720,"In another niche below this one there are four saints in marble, which the same Nanni was commissioned to make by the Guild of Smiths, Carpenters, and Masons; and it is said that, having finished them all in the round and detached one from another, and having prepared the niche, it was with great difficulty that he could get even three of them into it, for he had made some of them in attitudes with the arms outstretched; and that he besought Donato, in grief and despair, to consent with his counsel to repair his own misfortune and lack of foresight."
nanni:721,"It is also reputed that the S. Lo which is without the said Oratory of Orsanmichele, and which was made for the Guild of Farriers, is by the hand of the same Nanni, and likewise the marble shrine, in the base of which, at the foot, there is a scene wherein S. Lo, the Farrier, is shoeing a frenzied horse, so well made that Nanni deserved much praise for it; and he would have deserved and obtained much greater praise with other works, if he had not died, as he did, while still young."
palma:722,"So potent are mastery and excellence, even when seen in only one or two works executed to perfection by a man in the art that he practises, that, no matter how small these may be, craftsmen and judges of art are forced to extol them, and writers are compelled to celebrate them and to give praise to the craftsman who has made them; even as we are now about to do for the Venetian Palma. This master, although not very eminent, nor remarkable for perfection of painting, was nevertheless so careful and diligent, and subjected himself so zealously to the labours of art, that a certain proportion of his works, if not all, have something good in them, in that they are close imitations of life and of the natural appearance of men. JACOPO PALMA (PALMA VECCHIO): S. BARBARA (Venice: S. Maria Formosa. Panel) View larger image Palma was much more remarkable for his patience in harmonizing and blending colours than for boldness of design, and he handled colour with extraordinary grace and finish. This may be seen in Venice from many pictures and portraits that he executed for various gentlemen; but of these I shall say nothing more, since I propose to content myself with making mention of some altar-pieces and of a head that I hold to be marvellous, or rather, divine. One of the altar-pieces he painted for S. Antonio, near Castello, at Venice, and another for S. Elena, near the Lido, where the Monks of Monte Oliveto have their monastery. In the latter, which is on the high-altar of that church, he painted the Magi presenting their offerings to Christ, with a good number of figures, among which are some heads truly worthy of praise, as also are the draperies,  executed with a beautiful flow of folds, which cover the figures."
palma:723,"For so much did the genius of Palma effect in this particular work, that he made it quite miraculous and beautiful beyond belief, as all men declare, the picture being seen almost every year at the Festival of the Ascension."
palma:724,"There, opposite to that work, in the year 1548, Giorgio Vasari executed for Don Romualdo da Verona, Abbot of that place, another panel-picture containing the Deposition of Christ from the Cross, with a large number of figures."
palma:725,"After these works Lorenzo went to Ancona, at the very time when Mariano da Perugia had finished a panel-picture, with a large ornamental frame, for the high-altar of S. Agostino."
palma:726,"Palma also painted a lifesize S. Barbara for the altar of the Bombardieri in the Church of S. Maria Formosa, with two smaller figures at the sides, S. Sebastian and S. Anthony; and the S. Barbara is one of the best figures that this painter ever executed."
palma:727,"This did not give much satisfaction; and Lorenzo was commissioned to paint a picture, which is placed in the middle of the same church, of Our Lady with the Child in her lap, and two figures of Angels in the air, in foreshortening, crowning the Virgin."
palma:728,"This Rondinello, after leaving Giovanni Bellini, laboured at his art to such purpose, that, being very diligent, he executed many works worthy of praise; of which we have witness in the panel-picture of the high-altar in the Duomo at Forlì, showing Christ giving the Communion to the Apostles, which he painted there with his own hand, executing it very well."
parri:729,"Parri di Spinello Spinelli, painter of Arezzo, having learnt the first principles of art from his own father, was brought to Florence by the agency of Messer Leonardo Bruni of Arezzo, and was received by Lorenzo Ghiberti into his school, where many young men were learning under his discipline: and since the doors of S. Giovanni were then being given their finish, he was put to labour on those figures, in company with many others, as it has been said above. And having, in this work, contracted a friendship with Masolino da Panicale, and being pleased with his method of drawing, he set about imitating him in many respects, as he also imitated in others the manner of Don Lorenzo degli Angeli. Parri made his figures much longer and more slender than any painter who had lived before him, and whereas the others make them in the proportion of ten heads at most, he gave them eleven, and sometimes twelve; nor did this make them awkward, although they were slender and were ever bent in an arch either to the right side or to the left, for the reason that this, as it appeared to him, and as he himself said, gave them more vigour. The flow of his draperies was very delicate, with abundance of folds, which fell from the arms of his figures right down to the feet. He coloured very well in distemper, and perfectly in fresco, and he was the first who, in working in fresco, ceased to use verdaccio below flesh-colours, to be afterwards washed over with rosy flesh-tints in chiaroscuro, in the manner of water-colours, as Giotto and the other old masters had done. Parri, on the other hand, used body colours in making his grounds and tints, placing them with much discretion where it appeared to him that they would look best—that is, the lights on the highest points, the middle tints towards the sides, and the darks on the outlines; with which method of painting he showed more facility in his works and gave longer life to pictures in fresco, seeing that, having laid the colours in their places, he would blend them together with a rather thick and soft brush, and would execute his works with so high a finish that nothing better can be desired; and his colouring has no equal. Parri, then, having been absent many years from his country, was recalled by his relatives, after the death of his father, to Arezzo, where, besides many works which it would take too long to recount, he made some which do not in any way deserve to be passed over in silence."
parri:730,"In the old Audience Chamber of the Fraternity of S. Maria della Misericordia, Parri painted a Madonna who has under her mantle the people of Arezzo, wherein he portrayed from the life those who then ruled that holy place, clothed according to the use of those times; and among them one called Braccio, who is now called, when there is talk of him, Lazzaro Ricco, and who died in the year 1422, leaving all his riches and means to that place, which dispenses them in the service of God's poor, performing the holy works of mercy with much charity."
parri:731,"This panel is brought out every year on the second day of June, and, after it has been borne in solemn procession by the men of the said Company as far as the church of the said Saints, there is placed over it a coffer of silver, wrought by the goldsmith Forzore, brother of Parri, within which are the bodies of the said SS."
parri:732,"But returning to Parri: after the said work, he painted in fresco in a chapel of the Church and Hospital of S. Cristofano, beside the Company of the Nunziata, for Mona Mattea de' Testi, wife of Carcascion Florinaldi, who left a very good endowment to that little church; and there he made Christ Crucified, with many angels round Him and above Him, flying in a certain dark sky and weeping bitterly."
parri:733,"It is said that while Parri was executing this work, Fra Bernardino da Siena, a friar of S. Francis and a man of holy life, was preaching in Arezzo, and that having brought many of his brother monks into the true religious life, and having converted many other persons, he caused Parri to make the model for the Church of Sargiano, which he was building for them; and that afterwards, having heard that many evil things were going on in a wood near a fountain, a mile distant from the city, he went there one morning, followed by the whole people of Arezzo, with a great wooden cross in his hand, such as he was wont to carry, and after preaching a solemn sermon he had the fountain destroyed and the wood cut down; and a little later he caused a beginning to be made with a little chapel which was built there in honour of Our Lady, with the title of S. Maria delle Grazie, wherein he afterwards asked Parri to paint with his own hand, as he did, the Virgin in Glory, who, opening her arms, is covering under her mantle the whole people of Arezzo."
raffaello:735,"How bountiful and benign Heaven sometimes shows itself in showering upon one single person the infinite riches of its treasures, and all those graces and rarest gifts that it is wont to distribute among many individuals, over a long space of time, could be clearly seen in the no less excellent than gracious Raffaello Sanzio da Urbino, who was endowed by nature with all that modesty and goodness which are seen at times in those who, beyond all other men, have added to their natural sweetness and gentleness the beautiful adornment of courtesy and grace, by reason of which they always show themselves agreeable and pleasant to every sort of person and in all their actions. Him nature presented to the world, when, vanquished by art through the hands of Michelagnolo Buonarroti, she wished to be vanquished, in Raffaello, by art and character together. And in truth, since the greater part of the craftsmen who had lived up to that time had received from nature a certain element of savagery and madness, which, besides making them strange and eccentric, had brought it about that very often there was revealed in them rather the obscure darkness of vice than the brightness and splendour of those virtues that make men immortal, there was right good reason for her to cause to shine out brilliantly in Raffaello, as a contrast to the others, all the rarest qualities of the mind, accompanied by such grace, industry, beauty, modesty, and excellence of character, as would have sufficed to efface any vice, however hideous, and any blot, were it ever so great. Wherefore it may be surely said that those who are the possessors of such rare and numerous gifts as were seen in Raffaello da Urbino, are not merely men, but, if it be not a sin to say it, mortal gods;  and that those who, by means of their works, leave an honourable name written in the archives of fame in this earthly world of ours, can also hope to have to enjoy in Heaven a worthy reward for their labours and merits. RAPHAEL: S. GEORGE AND THE DRAGON (S. Petersburg: Hermitage, 39. Panel) View larger image Raffaello was born at Urbino, a very famous city in Italy, at three o'clock of the night on Good Friday, in the year 1483, to a father named Giovanni de' Santi, a painter of no great excellence, and yet a man of good intelligence, well able to direct his children on that good path which he himself had not been fortunate enough to have shown to him in his boyhood. And since Giovanni knew how important it is to rear infants, not with the milk of nurses, but with that of their own mothers, no sooner was Raffaello born, to whom with happy augury he gave that name at baptism, than he insisted that this his only child—and he had no more afterwards—should be suckled by his own mother, and that in his tender years he should have his character formed in the house of his parents, rather than learn less gentle or even boorish ways and habits in the houses of peasants or common people."
raffaello:736,"This picture was held by Lorenzo Nasi, as long as he lived, in very great veneration, both in memory of Raffaello, who had been so much his friend, and on account of the dignity and excellence of the work; but afterwards, on August 9, in the year 1548, it met an evil fate, when, on account of the collapse of the hill of S. Giorgio, the house of Lorenzo fell down, together with the ornate and beautiful houses of the heirs of Marco del Nero, and other neighbouring dwellings."
raffaello:737,"In one was the Burning of the Borgo Vecchio of Rome, when, all other methods having failed to put out the fire, S. Leo IV presents himself at the Loggia of his Palace and extinguishes it completely with his benediction."
raffaello:738,"After this work, Pietro returning to Florence on some business of his own, Raffaello departed from Perugia and went off with some friends to Città di Castello, where he painted a panel for S. Agostino in the same manner, and likewise one of a Crucifixion for S. Domenico, which, if his name were not written upon it, no one would believe to be a work by Raffaello, but rather by Pietro."
raffaello:739,"Raffaello also formed a very great friendship with Lorenzo Nasi; and for this Lorenzo, who had taken a wife about that time, he painted a picture in which he made a Madonna, and between her legs her Son, to whom a little S. John, full of joy, is offering a bird, with great delight and pleasure for both of them."
