id,start_pos,end_pos,surface,entity,wb_id,score
48,20,26,cadore,Cadore,Q1025312,83.20099
48,62,67,piave,Piave (river),Q213462,83.21408
48,112,116,alps,Alps,Q1286,87.19911
48,287,293,venice,Venice,Q641,82.24862
48,1008,1033,giorgione da castelfranco,Giorgione,Q8459,84.15747
48,3065,3074,giorgione,Giorgione,Q8459,86.77301
48,3083,3092,pordenone,Il Pordenone,Q983352,82.79263
48,3120,3124,rome,Rome,Q220,79.07898
49,69,89,fondaco de ' tedeschi,Fondaco dei Tedeschi,Q1259067,85.63104
49,140,147,tiziano,Titian,Q47551,79.06366
49,350,358,marcuola,San Marcuola,Q1585514,81.47445
49,407,412,egypt,Egypt,Q79,82.02489
49,981,990,ecce homo,Ecce homo,Q534805,80.05373
49,1028,1035,tiziano,Titian,Q47551,78.75828
49,1292,1302,maximilian,"Maximilian I, Holy Roman Emperor",Q150726,83.0772
49,1336,1343,tiziano,Titian,Q47551,78.60361
49,1386,1399,angel raphael,Raphael (archangel),Q56951,82.36474
49,1505,1524,s. john the baptist,John the Baptist,Q40662,84.91028
49,1552,1558,heaven,Heaven,Q4489450,83.22758
49,1699,1719,fondaco de ' tedeschi,Fondaco dei Tedeschi,Q1259067,85.320816
49,1779,1788,giorgione,Giorgione,Q8459,84.43472
49,2066,2077,grand canal,Grand Canal (Venice),Q309243,83.622604
49,2101,2110,giorgione,Giorgione,Q8459,84.868164
49,2141,2148,tiziano,Titian,Q47551,79.067924
50,0,21,andrea del verrocchio,Andrea del Verrocchio,Q183458,88.48932
50,682,688,andrea,Andrea del Verrocchio,Q183458,81.59376
50,1036,1044,florence,Florence,Q2044,81.93167
50,1578,1582,rome,Rome,Q220,82.982666
51,60,68,florence,Florence,Q2044,81.51791
51,686,705,giuliano de ' medici,Giuliano de' Medici,Q298877,82.2884
51,745,752,lorenzo,Lorenzo de' Medici,Q177854,82.92555
51,846,853,lorenzo,Lorenzo de' Medici,Q177854,83.27935
51,926,929,god,God,Q190,82.1673
51,1809,1816,lorenzo,Lorenzo de' Medici,Q177854,81.53746
51,2129,2137,florence,Florence,Q2044,84.73559
51,2160,2190,servite church of the nunziata,"Santissima Annunziata, Florence",Q2287001,83.290985
51,2313,2319,assisi,Assisi,Q20103,81.03346
51,2381,2399,lorenzo de ' medici,Lorenzo de' Medici,Q177854,82.1616
51,2512,2518,assisi,Assisi,Q20103,82.82124
52,30,36,urbino,Urbino,Q2759,82.01973
52,566,580,pompeo da fano,Pompeo Morganti,Q23617752,83.547455
52,1180,1184,rome,Rome,Q220,81.289474
52,1477,1492,perino del vaga,Perino del Vaga,Q918778,84.89774
52,1937,1941,rome,Rome,Q220,83.28346
53,274,286,pope paul iv,Pope Paul IV,Q101430,83.81352
53,390,403,pirro ligorio,Pirro Ligorio,Q736090,87.446815
53,504,510,urbino,Urbino,Q2759,81.75319
53,587,605,borgo san sepolcro,Sansepolcro,Q52098,82.707985
53,774,782,florence,Florence,Q2044,83.35411
53,1181,1187,christ,Jesus,Q302,80.4977
53,1223,1238,transfiguration,Transfiguration of Jesus,Q201201,84.02875
53,1244,1260,marriage of cana,Marriage at Cana,Q625140,82.952286
53,1264,1271,galilee,Galilee,Q83241,81.5271
53,1281,1290,centurion,Centurion,Q26409,78.31345
53,1307,1313,christ,Jesus,Q302,80.84987
53,1370,1388,orazio sammacchini,Orazio Samacchini,Q2619534,83.47778
53,1438,1451,lorenzo costa,Lorenzo Costa,Q357807,82.4567
53,1455,1461,mantua,Mantua,Q6247,81.88585
53,1697,1702,moses,Moses,Q9077,81.97677
53,1707,1714,pharaoh,Pharaoh,Q37110,80.286865
53,2028,2033,angel,Angel,Q235113,80.64853
53,2060,2065,egypt,Egypt,Q79,80.837006
53,2341,2345,rome,Rome,Q220,82.95888
53,2361,2369,florence,Florence,Q2044,82.479256
53,2790,2802,pope pius iv,Pope Pius IV,Q161983,81.8263
53,2944,2953,caprarola,Caprarola,Q160262,86.14131
53,2975,2983,marcello,San Marcello al Corso,Q972881,80.66019
