doc_id,doc_start_pos,doc_end_pos,sentence_id,sent_start_pos,sent_end_pos,surface,type,score
20,1424,1436,4,83,95,Black Friars,ORG,0.9999403953552246
20,1445,1452,4,104,111,Bologna,LOC,0.9999949932098389
20,1465,1484,4,124,143,Porta di S . Mammolo,LOC,0.9998778581619263
20,1514,1527,4,173,186,Casa di Mezzo,LOC,0.9999143282572428
20,1642,1655,4,301,314,Old Testament,MISC,0.9999582767486572
21,26,31,0,26,31,Cosmè,PER,0.9999831914901733
21,41,48,0,41,48,Ferrara,LOC,0.9999972581863403
21,104,115,1,54,65,S . Domenico,LOC,0.9977694948514303
21,184,189,1,134,139,Duomo,LOC,0.9999810457229614
22,677,683,2,51,57,Romans,MISC,0.9999951124191284
22,854,859,2,228,233,Roman,MISC,0.9999935626983643
22,1066,1076,3,101,111,Florentine,MISC,0.9999957084655762
22,1088,1108,3,123,143,Antonio da San Gallo,PER,0.9999801814556122
22,1182,1189,4,0,7,Antonio,PER,0.9999898672103882
22,1212,1231,4,30,49,Bartolommeo Picconi,PER,0.9999786019325256
22,1235,1242,4,53,60,Mugello,LOC,0.9999938011169434
22,1346,1367,4,164,185,Giuliano da San Gallo,PER,0.9999039769172668
22,1384,1388,4,202,206,Rome,LOC,0.9999982118606567
22,1417,1424,4,235,242,Antonio,PER,0.9999868869781494
22,1442,1450,4,260,268,Florence,LOC,0.9999980926513672
22,1681,1686,5,215,220,Italy,LOC,0.9999940395355225
22,1776,1784,6,21,29,Giuliano,PER,0.999993085861206
22,1856,1864,6,101,109,Florence,LOC,0.9999980926513672
22,1870,1877,6,115,122,Antonio,PER,0.9999932050704956
22,1916,1924,6,161,169,Bramante,PER,0.9999786615371704
22,1928,1942,6,173,187,Castel Durante,LOC,0.9998116195201874
23,21,28,0,21,28,Paul II,PER,0.9986043572425842
23,34,65,0,34,65,Church of the Madonna of Loreto,ORG,0.9996628860632578
23,270,288,0,270,288,Giuliano da Maiano,PER,0.9999909003575643
23,356,365,0,356,365,Sixtus IV,PER,0.9999841451644897
23,430,437,0,430,437,Clement,PER,0.9999912977218628
23,720,727,1,10,17,Antonio,PER,0.9999940395355225
23,754,761,1,44,51,Clement,PER,0.9999868869781494
23,823,829,1,113,119,Loreto,LOC,0.99998939037323
23,1687,1694,3,63,70,Antonio,PER,0.9999936819076538
23,2187,2194,3,563,570,Antonio,PER,0.9999938011169434
24,499,503,0,499,503,Time,PER,0.9999589920043945
24,680,721,1,64,105,Lives of the Painters and other Craftsmen,MISC,0.9997708286557879
24,800,812,1,184,196,Fra Giocondo,PER,0.9999239444732666
24,816,822,1,200,206,Verona,LOC,0.9999946355819702
24,1093,1099,1,477,483,Verona,LOC,0.9999955892562866
24,1469,1477,3,78,86,Giocondo,PER,0.8816503882408142
24,1518,1519,4,39,40,S,PER,0.9999736547470093
24,1519,1528,4,40,49,. Dominic,PER,0.7638535797595978
24,1552,1564,4,73,85,Fra Giocondo,PER,0.9999603629112244
24,1570,1591,4,91,112,Fra Giovanni Giocondo,PER,0.9999699592590332
24,1606,1614,5,13,21,Giovanni,PER,0.9999873638153076
24,1684,1696,5,91,103,Fra Giocondo,PER,0.9998810887336731
24,1848,1853,6,138,143,Greek,MISC,0.9999940395355225
24,1959,1964,6,249,254,Italy,LOC,0.9999964237213135
24,2075,2083,6,365,373,Scaliger,PER,0.9999948740005493
24,2115,2121,6,405,411,Cardan,PER,0.9999932050704956
24,2139,2143,6,429,433,Budé,PER,0.9999878406524658
24,2157,2164,6,447,454,De Asse,MISC,0.9999356269836426
24,2212,2220,6,502,510,Pandects,MISC,0.9999574422836304
25,47,55,0,47,55,Giocondo,PER,0.9978072047233582
25,169,178,0,169,178,Venetians,MISC,0.9998965263366699
25,252,270,1,38,56,Republic of Venice,LOC,0.9999729792277018
25,851,859,3,28,36,Giocondo,PER,0.8905724287033081
25,869,876,3,46,53,Signori,MISC,0.4786522686481476
25,1193,1205,4,62,74,Fra Giocondo,PER,0.999937117099762
25,1211,1218,4,80,87,Signori,PER,0.9913343787193298
25,1296,1301,4,165,170,Italy,LOC,0.9999969005584717
25,1372,1384,4,241,253,Fra Giocondo,PER,0.9999814629554749
25,1588,1600,5,150,162,River Brenta,LOC,0.9999574422836304
25,1682,1690,5,244,252,Chioggia,LOC,0.9999958276748657
25,1751,1757,5,313,319,Venice,LOC,0.9999972581863403
25,1835,1843,5,397,405,Chioggia,LOC,0.9999958276748657
25,2029,2035,5,591,597,Venice,LOC,0.9999972581863403
25,2126,2139,6,89,102,Luigi Cornaro,PER,0.9999956488609314
25,2143,2151,6,106,114,Venetian,MISC,0.9999899864196777
25,2269,2281,6,232,244,Fra Giocondo,PER,0.9995577335357666
25,2336,2344,6,299,307,Chioggia,LOC,0.9999929666519165
25,2410,2416,6,373,379,Venice,LOC,0.9999972581863403
25,2493,2498,7,16,21,Luigi,PER,0.99730384349823
25,2532,2544,7,55,67,Fra Giocondo,PER,0.9856861531734467
25,2630,2636,7,153,159,Venice,LOC,0.9999977350234985
25,2697,2709,7,220,232,Fra Giocondo,PER,0.9974252283573151
25,2790,2796,7,313,319,Venice,LOC,0.9999974966049194
25,3161,3167,7,684,690,Venice,LOC,0.9999967813491821
26,263,269,0,263,269,Giotto,PER,0.9999924898147583
26,282,290,0,282,290,Florence,LOC,0.9999982118606567
26,493,496,0,493,496,God,PER,0.9999755620956421
26,711,717,1,106,112,Giotto,LOC,0.8068718314170837
26,915,925,2,50,60,Vespignano,LOC,0.9999922513961792
26,946,954,2,81,89,Florence,LOC,0.9999973773956299
26,1033,1040,2,168,175,Bondone,PER,0.9998127818107605
26,1134,1140,3,50,56,Giotto,PER,0.9999797344207764
26,1464,1471,4,4,11,Bondone,PER,0.9999843835830688
26,1789,1796,5,10,17,Cimabue,PER,0.9999926090240479
26,1845,1853,5,66,74,Florence,LOC,0.9999978542327881
26,1857,1867,5,78,88,Vespignano,LOC,0.9999948740005493
26,1875,1881,5,96,102,Giotto,PER,0.9999911785125732
26,2094,2101,5,315,322,Cimabue,PER,0.9999932050704956
27,30,57,0,30,57,Guido Tarlati da Pietramala,PER,0.9999476224184036
27,78,84,0,78,84,Arezzo,LOC,0.9999932050704956
27,94,110,0,94,110,Massa di Maremma,LOC,0.9999710321426392
27,129,134,0,129,134,Lucca,LOC,0.9999923706054688
27,215,221,0,215,221,Arezzo,LOC,0.9999963045120239
27,284,297,0,284,297,Piero Saccone,PER,0.9999948740005493
27,302,321,0,302,321,Dolfo da Pietramala,PER,0.9999827146530151
27,522,532,0,522,532,Ghibelline,MISC,0.9666174650192261
27,542,549,0,542,549,Tuscany,LOC,0.9999955892562866
27,580,586,1,29,35,Giotto,PER,0.9999877214431763
27,862,867,1,311,316,Italy,LOC,0.9999974966049194
27,919,925,2,0,6,Giotto,PER,0.9999881982803345
27,1093,1106,3,21,34,Piero Saccone,PER,0.9999942183494568
27,1166,1186,3,94,114,Borgo a San Sepolcro,LOC,0.9999154806137085
27,1264,1270,3,192,198,Arezzo,LOC,0.9999961853027344
27,1314,1320,3,242,248,Giotto,PER,0.9999938011169434
27,1359,1371,3,287,299,Baccio Gondi,PER,0.999994158744812
27,1385,1393,3,313,321,Florence,LOC,0.9999980926513672
27,1464,1470,3,392,398,Arezzo,LOC,0.9999958276748657
27,1568,1576,3,496,504,Florence,LOC,0.9999983310699463
27,1686,1692,3,614,620,Giotto,PER,0.9999910593032837
27,1803,1825,4,46,68,Hermitage of Camaldoli,LOC,0.7783425052960714
27,1957,1972,4,200,215,Antonio da Pisa,PER,0.9999741315841675
27,1994,2019,4,237,262,Congregation of Camaldoli,ORG,0.9998154640197754
27,2092,2098,4,335,341,Giotto,PER,0.9999942779541016
27,2179,2192,4,422,435,Silvano Razzi,PER,0.9999890327453613
27,2202,2211,4,445,454,Camaldoli,LOC,0.9998059868812561
27,2263,2286,4,506,529,Monastery of the Angeli,ORG,0.9819424003362656
27,2333,2339,4,576,582,Giotto,PER,0.9999940395355225
27,2392,2411,4,635,654,Raffaello da Urbino,PER,0.9999863704045614
28,179,185,0,179,185,Heaven,PER,0.9952954649925232
28,511,529,1,0,18,Francesco Granacci,PER,0.9999939799308777
28,615,633,1,104,122,Lorenzo de ' Medici,PER,0.9999302476644516
28,731,743,1,220,232,Michelagnolo,PER,0.9999957084655762
28,975,987,1,464,476,Michelagnolo,PER,0.9999957084655762
28,1221,1229,1,710,718,Granacci,PER,0.9999954700469971
28,1296,1316,2,65,85,Domenico Ghirlandajo,PER,0.9999907612800598
28,1339,1347,2,108,116,Granacci,PER,0.9999934434890747
28,1387,1398,2,156,167,Ghirlandajo,PER,0.9999924898147583
28,1505,1510,2,274,279,David,PER,0.9999945163726807
28,1515,1536,2,284,305,Benedetto Ghirlandajo,PER,0.9999738931655884
28,1554,1562,2,323,331,Domenico,PER,0.9999949932098389
28,1611,1627,2,380,396,S . Maria Novella,LOC,0.9997975081205368
28,1686,1694,2,455,463,Domenico,PER,0.9999899864196777
28,1709,1717,3,13,21,Granacci,PER,0.9999938011169434
28,2036,2044,4,143,151,Carnival,MISC,0.9999440908432007
28,2092,2110,4,199,217,Lorenzo de ' Medici,PER,0.999967098236084
28,2192,2202,4,299,309,Triumph of,MISC,0.9343556463718414
28,2203,2217,4,310,324,Paulus Emilius,PER,0.999465137720108
28,2369,2377,5,65,73,Granacci,PER,0.9999940395355225
28,2512,2530,6,47,65,Lorenzo de ' Medici,PER,0.9999077022075653
28,2667,2675,6,202,210,Florence,LOC,0.9999971389770508
28,2677,2682,6,212,217,Canti,MISC,0.9971674084663391
29,3,11,0,3,11,Florence,LOC,0.9999980926513672
29,12,20,0,12,20,Granacci,PER,0.9999911785125732
29,33,58,0,33,58,Pier Francesco Borgherini,PER,0.9999850988388062
29,140,158,0,140,158,Jacopo da Pontormo,PER,0.9999931653340658
29,160,176,0,160,176,Andrea del Sarto,PER,0.9999895493189493
29,182,200,0,182,200,Francesco Ubertini,PER,0.9999954104423523
29,243,249,0,243,249,Joseph,PER,0.9999935626983643
29,254,268,0,254,268,Pier Francesco,PER,0.9999875426292419
29,280,300,0,280,300,Borgo Sant ' Apostolo,LOC,0.9998719096183777
29,373,379,0,373,379,Joseph,PER,0.9999935626983643
29,513,519,0,513,519,Joseph,PER,0.999992847442627
29,535,542,0,535,542,Pharaoh,PER,0.9999532699584961
29,688,702,1,97,111,God the Father,PER,0.7582521835962931
29,716,722,1,125,131,Christ,PER,0.9996966123580933
29,745,756,2,11,22,Church of S,ORG,0.8701909383138021
29,758,772,2,24,38,Piero Maggiore,ORG,0.9056377410888672
29,846,855,2,112,121,S . Thomas,PER,0.9854107101758321
29,869,876,2,135,142,Madonna,PER,0.9999887943267822
29,913,914,3,14,15,S,PER,0.9997674822807312
29,916,922,3,17,23,Thomas,PER,0.9238600730895996
29,1007,1019,3,108,120,Michelagnolo,PER,0.9999929666519165
29,1048,1051,3,149,152,Our,PER,0.9143866896629333
29,1107,1115,4,49,57,Granacci,PER,0.9999924898147583
29,1216,1217,5,46,47,S,PER,0.9999874830245972
29,1217,1223,5,47,53,. Paul,PER,0.6777556091547012
29,1225,1236,5,55,66,S. Laurence,PER,0.9999816417694092
29,1238,1246,5,68,76,S. James,PER,0.9999870657920837
29,1252,1259,5,82,89,S. John,PER,0.999983549118042
29,1330,1339,5,160,169,Francesco,PER,0.9999934434890747
29,1480,1481,5,310,311,",",PER,0.3556373417377472
30,0,6,0,0,6,Jacopo,PER,0.999985933303833
30,15,23,0,15,23,L'Indaco,PER,0.9999841451644897
30,47,71,0,47,71,Domenico del Ghirlandajo,PER,0.9999905029932658
30,91,95,0,91,95,Rome,LOC,0.9999982118606567
30,101,113,0,101,113,Pinturicchio,PER,0.9999915361404419
30,615,624,1,366,375,Christian,MISC,0.9999864101409912
30,658,670,2,32,44,Michelagnolo,PER,0.9999942779541016
30,935,941,3,0,6,Jacopo,PER,0.9999873638153076
30,967,971,3,32,36,Rome,LOC,0.9999984502792358
30,1020,1024,3,85,89,Rome,LOC,0.9999980926513672
30,1130,1151,4,83,104,Church of S . Agostino,ORG,0.9589558243751526
30,1219,1227,4,172,180,Apostles,PER,0.9960284233093262
30,1242,1253,4,195,206,Holy Spirit,MISC,0.7061775922775269
30,1296,1302,4,249,255,Christ,PER,0.9999905824661255
30,1321,1326,4,274,279,Peter,PER,0.9999269247055054
30,1331,1337,4,284,290,Andrew,PER,0.9985094666481018
30,1376,1408,4,329,361,Feast of Simon and the Magdalene,MISC,0.9998786449432373
30,1621,1636,6,7,22,Trinità at Rome,LOC,0.9923237959543864
30,1707,1716,6,93,102,Our Lady,PER,0.9185931384563446
31,11,17,0,11,17,Jacopo,PER,0.9999889135360718
31,70,79,0,70,79,Francesco,PER,0.9999836683273315
31,119,127,0,119,127,L'Indaco,PER,0.9999831914901733
31,226,232,1,18,24,Jacopo,PER,0.9999949932098389
31,349,355,1,141,147,Jacopo,PER,0.999995231628418
31,491,504,2,49,62,Montepulciano,LOC,0.9999934434890747
31,566,582,2,124,140,Audience Chamber,ORG,0.9669607281684875
31,590,613,2,148,171,Company of the Nunziata,ORG,0.999983161687851
31,617,623,2,175,181,Arezzo,LOC,0.9999959468841553
31,639,651,2,197,209,Annunciation,MISC,0.9996947050094604
31,659,666,2,217,224,God the,PER,0.9791973531246185
31,677,683,2,235,241,Heaven,LOC,0.9970613121986389
31,789,799,3,54,64,Alessandro,PER,0.9999861717224121
31,902,921,3,167,186,Palazzo de ' Signori,LOC,0.9952540993690491
31,1147,1151,4,27,31,Rome,LOC,0.9999984502792358
31,1181,1190,4,61,70,Charles V,PER,0.9999858140945435
31,1278,1283,4,158,163,Roman,MISC,0.9999948740005493
31,1298,1309,4,178,189,Campidoglio,LOC,0.9997915625572205
31,1484,1494,5,148,158,Margherita,PER,0.9997273087501526
31,1498,1505,5,162,169,Austria,LOC,0.9999953508377075
31,1513,1533,5,177,197,Palace of the Medici,LOC,0.8471294492483139
31,1537,1541,5,201,205,Rome,LOC,0.9999970197677612
31,1699,1707,5,363,371,L'Indaco,PER,0.9999936819076538
32,1372,1392,3,512,532,Leon Batista Alberti,PER,0.9999798536300659
32,1418,1423,3,558,563,Latin,MISC,0.999991774559021
32,2200,2212,5,37,49,Leon Batista,PER,0.9999960660934448
32,2294,2302,6,18,26,Florence,LOC,0.9999985694885254
32,2335,2342,6,59,66,Alberti,PER,0.9998977184295654
33,20,36,0,20,36,Lodovico Gonzaga,PER,0.999996542930603
33,49,55,0,49,55,Mantua,LOC,0.9999872446060181
33,117,125,0,117,125,Nunziata,LOC,0.9991637468338013
33,131,150,0,131,150,Church of the Servi,ORG,0.9888640940189362
33,154,162,0,154,162,Florence,LOC,0.9999977350234985
33,194,206,0,194,206,Leon Batista,PER,0.9999956488609314
33,1100,1112,2,35,47,Leon Batista,PER,0.9999963045120239
33,1619,1631,4,5,17,Leon Batista,PER,0.999993085861206
33,2003,2015,5,128,140,Leon Batista,PER,0.9999951720237732
33,2120,2128,6,40,48,Lodovico,PER,0.9999827146530151
33,2132,2138,6,52,58,Mantua,LOC,0.9999960660934448
33,2140,2152,6,60,72,Leon Batista,PER,0.9999929666519165
33,2184,2203,6,104,123,Church of S . Andrea,ORG,0.9989142060279846
33,2258,2264,6,178,184,Mantua,LOC,0.9999969005584717
33,2268,2273,6,188,193,Padua,LOC,0.9999966621398926
33,2366,2378,7,34,46,Leon Batista,PER,0.999995768070221
33,2410,2428,7,78,96,Salvestro Fancelli,PER,0.9999966025352478
33,2471,2479,7,139,147,Florence,LOC,0.9999985694885254
33,2522,2534,7,190,202,Leon Batista,PER,0.9999931454658508
33,2622,2630,7,290,298,Florence,LOC,0.9999985694885254
33,2645,2651,8,13,19,Mantua,LOC,0.9999963045120239
33,2668,2672,8,36,40,Luca,PER,0.9999758005142212
33,2676,2686,8,44,54,Florentine,MISC,0.9999953508377075
33,2763,2771,8,131,139,Filarete,PER,0.9999864101409912
33,2802,2807,8,170,175,Luchi,PER,0.9999806880950928
34,87,93,0,87,93,Giotto,PER,0.9999568462371826
34,531,537,0,531,537,Heaven,LOC,0.9999159574508667
34,1869,1875,2,131,137,Tuscan,MISC,0.9999947547912598
34,2054,2059,2,316,321,Italy,LOC,0.9999971389770508
34,2082,2090,2,344,352,Florence,LOC,0.9999972581863403
34,2303,2312,3,35,44,Casentino,LOC,0.999830961227417
34,2403,2441,3,135,173,Lodovico di Leonardo Buonarroti Simoni,PER,0.9999309420585633
34,2521,2538,3,253,270,Counts of Canossa,PER,0.9284483591715494
34,2548,2556,4,8,16,Lodovico,PER,0.9953071475028992
34,2613,2619,4,73,79,Chiusi,LOC,0.9847140908241272
34,2624,2631,4,84,91,Caprese,LOC,0.986507773399353
34,2642,2660,4,102,120,Sasso della Vernia,LOC,0.9999545017878214
34,2668,2669,4,128,129,S,PER,0.9998459815979004
34,2671,2678,4,131,138,Francis,PER,0.9997305274009705
34,2692,2700,4,152,160,Stigmata,MISC,0.995830237865448
34,2709,2726,4,169,186,Diocese of Arezzo,LOC,0.9996928970019022
34,2840,2852,4,300,312,Michelagnolo,PER,0.9999830722808838
34,3096,3103,4,556,563,Mercury,PER,0.9852933287620544
34,3108,3113,4,568,573,Venus,PER,0.7972980737686157
34,3137,3144,4,597,604,Jupiter,PER,0.9726184010505676
34,3332,3340,5,39,47,Lodovico,PER,0.9999922513961792
34,3353,3361,5,60,68,Florence,LOC,0.9999974966049194
34,3392,3402,5,99,109,Settignano,LOC,0.9999922513961792
35,12,24,0,12,24,Michelagnolo,PER,0.9999947547912598
35,71,88,0,71,88,Giant in Florence,MISC,0.9999445676803589
35,157,169,0,157,169,Alexander VI,PER,0.9999832510948181
35,186,195,0,186,195,Julius II,PER,0.9999880194664001
35,231,243,0,231,243,Michelagnolo,PER,0.9999953508377075
35,322,331,0,322,331,Julius II,PER,0.9999874830245972
35,497,501,1,23,27,Rome,LOC,0.9999978542327881
35,697,709,2,119,131,Michelagnolo,PER,0.999990701675415
35,855,861,3,15,21,Julius,PER,0.9999372959136963
35,927,946,3,87,106,Church of S . Pietro,ORG,0.9955217361450195
35,950,954,3,110,114,Rome,LOC,0.9999985694885254
35,1035,1047,4,7,19,Michelagnolo,PER,0.9999934434890747
35,1123,1130,4,95,102,Carrara,LOC,0.9999945163726807
35,1229,1246,4,201,218,Alamanno Salviati,PER,0.9999942183494568
35,1250,1258,4,222,230,Florence,LOC,0.9999979734420776
35,1665,1669,6,129,133,Rome,LOC,0.9999983310699463
35,1698,1709,6,162,173,Piazza di S,LOC,0.9998699625333151
35,1711,1717,6,175,181,Pietro,LOC,0.999752938747406
35,1731,1732,6,195,196,S,LOC,0.9999656677246094
35,1734,1742,6,198,206,Caterina,LOC,0.9999115467071533
35,1801,1809,6,265,273,Castello,LOC,0.9880032539367676
35,1825,1837,7,14,26,Michelagnolo,PER,0.9999939203262329
36,0,24,0,0,24,Nanni d'Antonio di Banco,PER,0.9999631345272064
36,492,498,1,42,48,Donato,PER,0.9999924898147583
36,683,691,2,25,33,Florence,LOC,0.9999985694885254
36,697,698,2,39,40,S,PER,0.9997492432594299
36,700,706,2,42,48,Philip,PER,0.9984923601150513
36,762,785,2,104,127,Oratory of Orsanmichele,ORG,0.9178959925969442
36,822,828,3,35,41,Donato,PER,0.9999936819076538
36,836,855,3,49,68,Guild of Shoemakers,ORG,0.9999924103418986
36,964,970,3,177,183,Donato,PER,0.9999932050704956
36,975,980,3,188,193,Nanni,PER,0.9999933242797852
36,1219,1225,4,141,147,Donato,PER,0.9999935626983643
36,1315,1321,4,237,243,Donato,PER,0.9999915361404419
36,1516,1522,4,438,444,Donato,PER,0.9999934434890747
36,1563,1568,4,485,490,Nanni,PER,0.999992847442627
36,1696,1702,5,90,96,Donato,PER,0.9999788999557495
37,28,29,0,28,29,S,LOC,0.4463740289211273
37,29,33,0,29,33,. Lo,ORG,0.6134574115276337
37,60,83,0,60,83,Oratory of Orsanmichele,LOC,0.9704220096270243
37,112,129,0,112,129,Guild of Farriers,ORG,0.9999780654907227
37,158,163,0,158,163,Nanni,PER,0.9999924898147583
37,257,262,0,257,262,S . Lo,PER,0.8563270568847656
37,324,329,0,324,329,Nanni,PER,0.9999942779541016
37,531,536,1,44,49,Nanni,PER,0.9999942779541016
37,639,647,1,152,160,Florence,LOC,0.9999973773956299
38,372,386,0,372,386,Venetian Palma,MISC,0.9999593496322632
38,732,737,2,0,5,Palma,PER,0.9999933242797852
38,924,930,3,20,26,Venice,LOC,0.9999973773956299
38,1220,1230,4,39,49,S . Antonio,PER,0.9783259828885397
38,1237,1245,4,56,64,Castello,LOC,0.9999924898147583
38,1250,1256,4,69,75,Venice,LOC,0.9999966621398926
38,1274,1282,4,93,101,S . Elena,PER,0.9915840029716492
38,1293,1297,4,112,116,Lido,LOC,0.9999831914901733
38,1309,1331,4,128,150,Monks of Monte Oliveto,ORG,0.9615004360675812
38,1427,1431,5,73,77,Magi,MISC,0.9999730587005615
38,1462,1468,5,108,114,Christ,PER,0.9999698400497437
39,25,32,0,25,32,Romagna,LOC,0.999995231628418
39,68,78,0,68,78,Rondinello,PER,0.9999926090240479
39,128,130,0,128,130,of,PER,0.658515214920044
39,131,147,0,131,147,Giovanni Bellini,PER,0.9999697804450989
39,210,220,1,5,15,Rondinello,PER,0.9999932050704956
39,236,252,1,31,47,Giovanni Bellini,PER,0.9999866485595703
39,430,435,1,225,230,Duomo,LOC,0.9995833039283752
39,439,444,1,234,239,Forlì,LOC,0.9970261454582214
39,454,460,1,249,255,Christ,PER,0.9999915361404419
39,617,623,2,52,58,Christ,PER,0.9998452663421631
39,737,746,2,172,181,S . Helena,PER,0.9809540708859762
39,774,785,2,209,220,Constantine,PER,0.9998179078102112
39,809,814,2,244,249,Cross,MISC,0.982348620891571
39,851,863,3,35,47,S . Sebastian,PER,0.9972292383511862
39,943,958,4,20,35,Maria Maddalena,PER,0.9999840259552002
39,967,983,4,44,60,Duomo of Ravenna,LOC,0.9999539057413737
39,1165,1171,5,10,16,Christ,PER,0.9999880790710449
39,1185,1199,5,30,44,Mary Magdalene,PER,0.9999868869781494
39,1238,1246,5,83,91,S . Peter,PER,0.9991004268328348
39,1299,1305,5,144,150,Christ,PER,0.9999779462814331
39,1339,1351,5,184,196,Jesus Christ,PER,0.9989551603794098
39,1385,1408,6,4,27,S. Giovanni Evangelista,PER,0.9999703566233317
39,1536,1546,6,155,165,S. Cantius,PER,0.9999896287918091
39,1548,1560,6,167,179,S. Cantianus,PER,0.9999873042106628
39,1566,1580,6,185,199,S. Cantianilla,PER,0.9999859929084778
39,1610,1623,7,3,16,S. Apollinare,LOC,0.9998750984668732
39,1706,1725,7,99,118,S. John the Baptist,PER,0.9999695718288422
39,1731,1743,7,124,136,S. Sebastian,PER,0.9999744296073914
39,1756,1783,8,11,38,Church of the Spirito Santo,ORG,0.99996018409729
39,1839,1846,8,94,101,Madonna,PER,0.9121741652488708
39,1880,1892,8,135,147,S. Catharine,PER,0.9999594688415527
39,1897,1906,8,152,161,S. Jerome,PER,0.999861091375351
39,1912,1924,9,4,16,S. Francesco,PER,0.999916672706604
39,1974,1986,9,66,78,S . Catharine,PER,0.9988182385762533
39,1991,2001,9,83,93,S. Francis,PER,0.9998993277549744
39,2020,2028,9,112,120,Our Lady,PER,0.9993368685245514
39,2034,2054,9,126,146,S . James the Apostle,PER,0.767416250705719
39,2056,2066,9,148,158,S. Francis,PER,0.999885767698288
39,2090,2101,10,4,15,S. Domenico,PER,0.9987208247184753
39,2178,2185,10,92,99,Madonna,PER,0.995597779750824
39,2326,2346,11,12,32,Church of S . Niccolò,ORG,0.999902093410492
39,2361,2383,11,47,69,Friars of S . Augustine,ORG,0.9998713970184326
39,2415,2426,11,101,112,S . Laurence,PER,0.9052643179893494
39,2431,2441,11,117,127,S. Francis,PER,0.999972939491272
39,2556,2563,12,113,120,Ravenna,LOC,0.9999908208847046
39,2583,2590,12,140,147,Romagna,LOC,0.999994158744812
39,2592,2602,13,0,10,Rondinello,PER,0.9999942779541016
39,2648,2660,13,56,68,S . Francesco,LOC,0.998717466990153
39,2664,2671,13,72,79,Ravenna,LOC,0.9999945163726807
40,0,26,0,0,26,Parri di Spinello Spinelli,PER,0.9999860525131226
40,39,45,0,39,45,Arezzo,LOC,0.9999958276748657
40,125,133,0,125,133,Florence,LOC,0.9999982118606567
40,158,172,0,158,172,Leonardo Bruni,PER,0.99990114569664
40,176,182,0,176,182,Arezzo,LOC,0.9999951124191284
40,204,220,0,204,220,Lorenzo Ghiberti,PER,0.999995768070221
40,318,329,0,318,329,S . Giovanni,PER,0.6666804949442545
40,516,536,1,55,75,Masolino da Panicale,PER,0.999976634979248
40,673,697,1,212,236,Don Lorenzo degli Angeli,PER,0.980090856552124
40,699,704,2,0,5,Parri,PER,0.999990701675415
40,1526,1532,4,256,262,Giotto,PER,0.9999889135360718
40,1569,1574,5,0,5,Parri,PER,0.9999895095825195
40,2189,2194,6,0,5,Parri,PER,0.9999924898147583
40,2315,2321,6,126,132,Arezzo,LOC,0.9999959468841553
41,35,76,0,35,76,Fraternity of S . Maria della Misericordia,ORG,0.9999565737588065
41,78,83,0,78,83,Parri,PER,0.999990701675415
41,94,101,0,94,101,Madonna,PER,0.9837589263916016
41,141,147,0,141,147,Arezzo,LOC,0.9999934434890747
41,293,300,0,293,300,Braccio,PER,0.9999920129776001
41,348,361,0,348,361,Lazzaro Ricco,PER,0.9999897480010986
41,481,484,0,481,484,God,PER,0.9998923540115356
41,567,574,1,20,27,Madonna,PER,0.999988317489624
41,578,588,1,31,41,S . Gregory,PER,0.857578456401825
41,616,626,1,69,79,S . Donatus,PER,0.934663196404775
41,666,672,1,119,125,Arezzo,LOC,0.9999921321868896
41,710,720,2,36,46,Fraternity,ORG,0.9999711513519287
41,763,768,2,89,94,Parri,PER,0.9999924898147583
41,822,829,2,148,155,Madonna,PER,0.9999527931213379
41,942,955,2,268,281,S . Laurentino,PER,0.9989087780316671
41,960,973,2,286,299,S. Pergentino,PER,0.9999801516532898
41,1132,1139,3,137,144,Company,ORG,0.9188923835754395
41,1250,1257,3,255,262,Forzore,PER,0.9999604225158691
41,1270,1275,3,275,280,Parri,PER,0.9999406337738037
41,1317,1319,3,322,324,SS,ORG,0.9999500513076782
41,1321,1331,4,0,10,Laurentino,PER,0.7142647504806519
41,1332,1346,4,11,25,and Pergentino,MISC,0.815339982509613
41,1433,1449,4,112,128,Canto alla Croce,LOC,0.9999387264251709
41,1757,1768,6,3,14,Borgo Piano,LOC,0.999965250492096
41,1836,1841,6,82,87,Parri,PER,0.9999762773513794
41,1862,1874,6,108,120,Annunciation,MISC,0.9994437098503113
41,1917,1928,6,163,174,S . Agostino,PER,0.9810478289922079
41,1938,1963,6,184,209,Company of the Puraccioli,ORG,0.9999624490737915
41,2011,2023,6,257,269,S . Catherine,PER,0.9789517521858215
41,2051,2069,7,7,25,Church of Muriello,LOC,0.9934147397677103
41,2089,2113,7,45,69,Fraternity of the Clerks,ORG,0.9999597668647766
41,2128,2145,7,84,101,S . Mary Magdalene,PER,0.9926563501358032
41,2174,2175,7,130,131,S,LOC,0.9999380111694336
41,2177,2185,7,133,141,Domenico,LOC,0.999758780002594
41,2267,2278,7,223,234,Chapel of S,LOC,0.8212004899978638
41,2280,2287,7,236,243,Niccolò,LOC,0.5739374756813049
41,2429,2430,8,38,39,S,PER,0.9999876022338867
41,2432,2440,8,41,49,Nicholas,PER,0.999591052532196
42,25,31,0,25,31,Heaven,LOC,0.9685516953468323
42,309,335,0,309,335,Raffaello Sanzio da Urbino,PER,0.9999837279319763
42,758,781,1,80,103,Michelagnolo Buonarroti,PER,0.999994695186615
42,815,824,1,137,146,Raffaello,PER,0.9998489618301392
42,1307,1316,2,450,459,Raffaello,PER,0.9999886751174927
