id,start_pos,end_pos,surface,type,value,is_nested
45,1978,1990,S. Sebastian,PER,Q183332,
45,1996,2004,S. James,PER,Q43999,
45,2077,2098,S. Alessandro Vitelli,PER,Q621395,
45,2101,2108,S. Anne,PER,Q164294,
45,2139,2156,Città di Castello,LOC,Q20413,
46,37,43,Verona,LOC,Q2028,
46,226,230,Rome,LOC,Q220,
46,413,418,Order,ORG,Q2061186,
46,640,644,Rome,LOC,Q220,
46,736,743,Orvieto,LOC,Q541,
46,1288,1293,Siena,LOC,Q2751,
46,1524,1540,Pope Clement VII,PER,Q83159,
46,1663,1668,Italy,LOC,Q38,
46,1950,1955,Parma,LOC,Q2683,
46,1960,1968,Piacenza,LOC,Q13329,
46,2018,2022,Rome,LOC,Q220,
46,2122,2129,Antonio,PER,Q357276,
47,161,167,Verona,LOC,Q2028,
47,265,278,S. Bernardino,LOC,Q3669629,
47,1009,1014,Italy,LOC,Q38,
47,1267,1287,Filippo Brunelleschi,PER,Q174330,
47,1300,1347,Chapels of the Temple of the Angeli in Florence,LOC,Q3275023,
47,1339,1347,Florence,LOC,Q2044,1
47,1857,1861,Rome,LOC,Q220,
48,0,7,Tiziano,PER,Q47551,
48,20,26,Cadore,LOC,Q1025312,
48,62,67,Piave,LOC,Q213462,
48,112,116,Alps,LOC,Q1286,1
48,287,293,Venice,LOC,Q641,
48,414,426,Gian Bellini,PER,Q17169,
48,696,708,Gian Bellini,PER,Q17169,
48,923,930,Tiziano,PER,Q47551,
48,1008,1033,Giorgione da Castelfranco,PER,Q8459,
48,3065,3074,Giorgione,PER,Q8459,
48,3076,3081,Palma,PER,Q9342,
48,3120,3124,Rome,LOC,Q220,
49,69,89,Fondaco de' Tedeschi,LOC,Q1259067,
49,140,147,Tiziano,PER,Q47551,
49,347,358,S. Marcuola,LOC,Q1585514,
49,387,395,Our Lady,PER,Q345,1
49,407,412,Egypt,LOC,Q79,1
49,501,508,Tiziano,PER,Q47551,
49,981,990,Ecce Homo,MISC,Q534805,
49,1028,1035,Tiziano,PER,Q47551,
49,1124,1132,Our Lady,PER,Q345,
49,1284,1302,Emperor Maximilian,PER,Q150726,
49,1336,1343,Tiziano,PER,Q47551,
49,1505,1524,S. John the Baptist,PER,Q40662,
49,1552,1558,Heaven,LOC,Q4489450,
49,1699,1719,Fondaco de' Tedeschi,LOC,Q1259067,
49,1779,1788,Giorgione,PER,Q8459,
49,1829,1836,Tiziano,PER,Q47551,
49,2066,2077,Grand Canal,LOC,Q309243,
49,2101,2110,Giorgione,PER,Q8459,
49,2141,2148,Tiziano,PER,Q47551,
49,2331,2338,Tiziano,PER,Q47551,
50,0,21,Andrea del Verrocchio,PER,Q183458,
50,1014,1044,S. Maria del Fiore at Florence,LOC,Q191739,
50,1036,1044,Florence,LOC,Q2044,1
50,1578,1582,Rome,LOC,Q220,
50,1618,1626,Apostles,PER,Q43412,
51,60,68,Florence,LOC,Q2044,
51,745,752,Lorenzo,PER,Q177854,
51,773,791,S. Maria del Fiore,LOC,Q191739,
51,846,853,Lorenzo,LOC,Q177854,
51,926,929,God,PER,Q190,
51,1712,1727,Via di S. Gallo,LOC,Q4010724,
51,1809,1816,Lorenzo,PER,Q177854,
51,2129,2137,Florence,LOC,Q2044,
51,2313,2319,Assisi,LOC,Q20103,1
51,2381,2399,Lorenzo de' Medici,PER,Q177854,
51,2512,2518,Assisi,LOC,Q20103,
51,2534,2546,S. Francesco,LOC,Q207486,
52,30,36,Urbino,LOC,Q2759,
52,234,240,Taddeo,PER,Q434058,
52,566,580,Pompeo da Fano,PER,Q23617752,
52,639,645,Pompeo,PER,Q23617752,
52,667,673,Taddeo,PER,Q434058,
52,1180,1184,Rome,LOC,Q220,
52,1477,1492,Perino del Vaga,PER,Q918778,
52,1937,1941,Rome,LOC,Q220,
53,274,286,Pope Paul IV,PER,Q101430,
53,390,403,Pirro Ligorio,PER,Q736090,
53,484,510,Federigo Barocci of Urbino,PER,Q316731,
53,504,510,Urbino,LOC,Q2759,1
53,561,577,Durante del Nero,PER,Q1165466,
53,587,605,Borgo San Sepolcro,LOC,Q52098,
53,774,782,Florence,LOC,Q2044,
53,892,909,Federigo Zucchero,PER,Q345605,
53,926,932,Taddeo,PER,Q434058,
53,1223,1238,Transfiguration,MISC,Q201201,
53,1264,1271,Galilee,LOC,Q83241,1
53,1281,1290,Centurion,PER,Q26409,
53,1307,1313,Christ,PER,Q302,
53,1370,1389,"Orazio Sammacchini,",PER,Q2619534,
53,1438,1461,Lorenzo Costa of Mantua,PER,Q357807,
53,1455,1461,Mantua,LOC,Q6247,1
53,1472,1489,Federigo Zucchero,PER,Q345605,
53,1697,1702,Moses,PER,Q9077,
53,1707,1714,Pharaoh,PER,Q37110,
53,1832,1840,Federigo,PER,Q345605,
53,1876,1907,Reverend Don Vincenzio Borghini,PER,Q1459953,
53,2028,2033,Angel,PER,Q235113,
53,2060,2065,Egypt,LOC,Q79,
53,2341,2345,Rome,LOC,Q220,
53,2361,2369,Florence,LOC,Q2044,
53,2790,2802,Pope Pius IV,PER,Q161983,
53,2944,2953,Caprarola,LOC,Q160262,
53,2972,2983,S. Marcello,LOC,Q972881,
