id,start_pos,end_pos,surface,type,value,is_nested
39,210,220,Rondinello,PER,Q1409601,
39,236,252,Giovanni Bellini,PER,Q17169,
39,430,444,Duomo at Forlì,LOC,Q2942665,
39,439,444,Forlì,LOC,Q13367,1
39,454,460,Christ,PER,Q302,
39,489,497,Apostles,PER,Q43412,
39,737,746,S. Helena,PER,Q170164,
39,766,785,Emperor Constantine,PER,Q8413,
39,851,863,S. Sebastian,PER,Q183332,
39,940,958,S. Maria Maddalena,PER,Q63070,
39,967,983,Duomo of Ravenna,LOC,Q2942769,
39,976,983,Ravenna,LOC,Q13364,1
39,1057,1062,Saint,PER,Q63070,
39,1165,1171,Christ,PER,Q302,
39,1185,1199,Mary Magdalene,PER,Q63070,
39,1238,1246,S. Peter,PER,Q33923,
39,1339,1351,Jesus Christ,PER,Q302,1
39,1385,1408,S. Giovanni Evangelista,LOC,Q747427,
39,1536,1580,"S. Cantius, S. Cantianus, and S. Cantianilla",PER,Q1991316,
39,1610,1623,S. Apollinare,LOC,Q832278,
39,1706,1725,S. John the Baptist,PER,Q40662,
39,1731,1743,S. Sebastian,PER,Q183332,
39,1839,1846,Madonna,PER,Q345,
39,1866,1892,Virgin Martyr S. Catharine,PER,Q179718,
39,1897,1906,S. Jerome,PER,Q44248,
39,1974,1986,S. Catharine,PER,Q179718,
39,1991,2001,S. Francis,PER,Q676555,
39,2020,2028,Our Lady,PER,Q345,
39,2034,2054,S. James the Apostle,PER,Q2844112,
39,2371,2383,S. Augustine,PER,Q8018,1
39,2415,2426,S. Laurence,PER,Q17590,
39,2431,2441,S. Francis,PER,Q676555,
39,2556,2563,Ravenna,LOC,Q13364,
39,2583,2590,Romagna,LOC,Q244482,
39,2592,2602,Rondinello,PER,Q1409601,
39,2648,2671,S. Francesco at Ravenna,LOC,Q959119,
39,2664,2671,Ravenna,LOC,Q13364,1
40,0,26,Parri di Spinello Spinelli,PER,Q2718358,
40,9,26,Spinello Spinelli,PER,Q287934,1
40,39,45,Arezzo,LOC,Q13378,
40,125,133,Florence,LOC,Q2044,
40,151,182,Messer Leonardo Bruni of Arezzo,PER,Q314488,
40,204,220,Lorenzo Ghiberti,PER,Q208125,
40,318,329,S. Giovanni,LOC,Q208125,
40,516,536,Masolino da Panicale,PER,Q318117,
40,673,697,Don Lorenzo degli Angeli,PER,Q155376,
40,699,704,Parri,PER,Q2718358,
40,1526,1532,Giotto,PER,Q7814,
40,1569,1574,Parri,PER,Q2718358,
40,2189,2194,Parri,PER,Q2718358,
40,2315,2321,Arezzo,LOC,Q13378,
41,78,83,Parri,PER,Q2718358,
41,94,101,Madonna,PER,Q345,
41,141,147,Arezzo,LOC,Q2718358,
41,293,300,Braccio,PER,NIL,
41,348,361,Lazzaro Ricco,PER,NIL,
41,567,574,Madonna,PER,Q345,
41,578,597,S. Gregory the Pope,PER,Q42827,
41,616,626,S. Donatus,PER,Q2360539,
41,666,672,Arezzo,LOC,Q13378,
41,763,768,Parri,PER,Q2718358,
41,822,844,Madonna with the Child,PER,Q9309699,
41,822,829,Madonna,PER,Q345,1
41,839,844,Child,PER,Q942467,1
41,942,955,S. Laurentino,PER,Q3836840,
41,960,973,S. Pergentino,PER,Q3899841,
41,1250,1257,Forzore,PER,Q108883184,
41,1270,1275,Parri,PER,Q2718358,
41,1433,1449,Canto alla Croce,LOC,NIL,
41,1757,1768,Borgo Piano,LOC,NIL,
41,1836,1841,Parri,PER,Q2718358,
41,2011,2023,S. Catherine,PER,Q179718,
41,2128,2145,S. Mary Magdalene,PER,Q63070,
42,309,335,Raffaello Sanzio da Urbino,PER,Q5597,
42,758,781,Michelagnolo Buonarroti,PER,Q5592,
42,815,824,Raffaello,PER,Q5597,
42,1307,1316,Raffaello,PER,Q5597,
42,1679,1698,Raffaello da Urbino,PER,Q5597,
42,1989,1998,Raffaello,PER,Q5597,
42,2011,2017,Urbino,LOC,Q2759,
42,2041,2046,Italy,LOC,Q38,
42,2130,2148,Giovanni de' Santi,PER,Q860949,
42,2365,2373,Giovanni,PER,Q860949,
42,2495,2504,Raffaello,PER,Q5597,
43,12,25,Lorenzo Pucci,PER,Q745434,
43,39,52,Santi Quattro,LOC,Q1536044,
43,94,103,Raffaello,PER,Q5597,
43,163,194,S. Giovanni in Monte at Bologna,LOC,Q12068168,
43,187,194,Bologna,LOC,Q1891,1
43,259,283,Blessed Elena dall' Olio,PER,Q18288245,
43,423,433,S. Cecilia,PER,Q80513,
43,923,930,S. Paul,PER,Q9200,
43,1297,1314,S. Mary Magdalene,PER,Q63070,
43,1602,1614,S. Augustine,PER,Q8018,
43,1619,1641,S. John the Evangelist,PER,Q328804,
43,1711,1720,Raffaello,PER,Q5597,
44,760,765,David,PER,Q1145811,
44,770,791,Benedetto Ghirlandajo,PER,Q2554861,
44,865,873,Domenico,PER,Q191423,
44,1032,1041,Benedetto,PER,Q2554861,
44,1151,1156,David,PER,Q1145811,
44,1187,1195,Domenico,PER,Q191423,
44,1300,1309,Benedetto,PER,Q2554861,
44,1550,1559,Niccolaio,PER,NIL,
44,1658,1676,Francesco Granacci,PER,Q717097,
44,1737,1772,"S. Antonino, Archbishop of Florence",PER,Q773822,
44,1778,1799,S. Catharine of Siena,PER,Q229190,
44,2047,2053,France,LOC,Q142,
44,2096,2105,Benedetto,PER,Q2554861,
44,2118,2126,Florence,LOC,Q2044,
45,34,41,Ridolfo,PER,Q64881,
45,60,76,Lorenzo di Credi,PER,Q8511,
45,96,115,Andrea del Ceraiolo,PER,NIL,
45,124,131,Michele,PER,Q2309545,
45,231,238,Michele,PER,Q2309545,
45,270,277,Ridolfo,PER,Q64881,
45,458,465,Michele,PER,Q2309545,
45,478,485,Ridolfo,PER,Q64881,
45,776,805,Church of S. Felice in Piazza,LOC,Q3585333,
45,888,894,Christ,PER,Q302,
45,899,907,Our Lady,PER,Q345,
45,939,953,God the Father,PER,Q186350,
45,987,993,Saints,PER,Q43115,
45,1131,1137,Maries,PER,Q3254109,
45,1347,1376,Convent of the Nuns of Ripoli,LOC,Q20008303,
45,1402,1410,Our Lady,PER,Q345,
45,1436,1455,Chapel of the Segni,LOC,NIL,
45,1480,1500,Church of S. Spirito,LOC,Q1519975,
45,1544,1552,Our Lady,PER,Q345,
45,1554,1561,S. Anne,PER,Q164294,
45,1594,1613,Company of the Neri,ORG,NIL,
45,1644,1663,S. John the Baptist,PER,Q40662,
45,1690,1705,Borgo S. Friano,LOC,NIL,1
45,1770,1787,S. Rocco at Prato,LOC,NIL,
45,1782,1787,Prato,LOC,Q13377,1
45,1812,1824,S. Sebastian,PER,Q183332,
45,1843,1851,Our Lady,PER,Q345,
45,1906,1926,S. Jacopo sopra Arno,LOC,Q3670741,
45,1922,1926,Arno,LOC,Q115457,1
45,1996,2004,S. James,PER,Q43999,
45,2023,2044,S. Martino alla Palma,LOC,NIL,
45,2077,2098,S. Alessandro Vitelli,PER,Q621395,
45,2101,2108,S. Anne,PER,Q164294,
45,2139,2156,Città di Castello,LOC,Q20413,
45,2199,2209,S. Fiorido,LOC,Q3670003,
46,0,19,Michele San Michele,PER,NIL,
46,37,43,Verona,LOC,Q2028,
46,127,135,Giovanni,PER,NIL,
46,150,161,Bartolommeo,PER,NIL,
46,226,230,Rome,LOC,Q220,
46,303,309,Jacopo,PER,NIL,
46,360,371,Don Camillo,PER,NIL,
46,640,644,Rome,LOC,Q220,
46,736,743,Orvieto,LOC,Q541,
46,908,922,Monte Fiascone,LOC,Q176142,
46,1208,1237,S. Domenico at Monte Fiascone,LOC,NIL,
46,1223,1237,Monte Fiascone,LOC,Q176142,1
46,1264,1272,Petrucci,PER,Q15955030,
46,1288,1293,Siena,LOC,Q2751,
46,1524,1540,Pope Clement VII,PER,Q83159,
46,1663,1668,Italy,LOC,Q38,
46,1697,1717,Antonio da San Gallo,PER,Q357276,
46,1950,1955,Parma,LOC,Q2683,
46,1960,1968,Piacenza,LOC,Q13329,
46,2018,2022,Rome,LOC,Q220,
46,2122,2129,Antonio,PER,Q357276,
47,0,7,Michele,PER,NIL,
47,161,167,Verona,LOC,Q2028,
47,265,278,S. Bernardino,LOC,Q3669629,
47,1020,1027,Michele,PER,Q459937,
47,1267,1287,Filippo Brunelleschi,PER,Q174330,
47,1300,1347,Chapels of the Temple of the Angeli in Florence,LOC,Q3275023,
47,1339,1347,Florence,LOC,Q2044,1
47,1388,1395,Michele,PER,Q459937,
47,1857,1861,Rome,LOC,Q220,
47,1936,1943,Michele,PER,Q459937,
48,0,7,Tiziano,PER,Q47551,
48,20,26,Cadore,LOC,Q1025312,
48,62,67,Piave,LOC,Q213462,
48,100,116,pass of the Alps,LOC,Q1829186,
48,112,116,Alps,LOC,Q1286,1
48,287,293,Venice,LOC,Q641,
48,414,426,Gian Bellini,PER,Q17169,
48,696,708,Gian Bellini,PER,Q17169,
48,923,930,Tiziano,PER,Q47551,
48,1008,1033,Giorgione da Castelfranco,PER,Q8459,
48,3065,3074,Giorgione,PER,Q8459,
48,3076,3081,Palma,PER,Q9342,
48,3083,3092,Pordenone,PER,Q983352,
48,3120,3124,Rome,LOC,Q220,
49,10,19,Giorgione,PER,Q29352,
49,69,89,Fondaco de' Tedeschi,LOC,Q1259067,
49,107,116,Barberigo,PER,Q927350,
49,140,147,Tiziano,PER,Q47551,
49,311,329,M. Andrea Loredano,PER,Q105688196,
49,387,395,Our Lady,PER,Q345,1
49,407,412,Egypt,LOC,Q79,1
49,501,508,Tiziano,PER,Q47551,
49,842,860,M. Giovanni D'Anna,PER,NIL,
49,1028,1035,Tiziano,PER,Q47551,
49,1124,1132,Our Lady,PER,Q345,
49,1284,1302,Emperor Maximilian,PER,Q150726,
49,1336,1343,Tiziano,PER,Q47551,
49,1429,1452,Church of S. Marziliano,LOC,Q690779,
49,1699,1719,Fondaco de' Tedeschi,LOC,Q1259067,
49,1779,1788,Giorgione,PER,Q8459,
49,1829,1836,Tiziano,PER,Q47551,
49,2013,2021,Merceria,LOC,NIL,
49,2066,2077,Grand Canal,LOC,Q309243,
49,2101,2110,Giorgione,PER,Q8459,
49,2141,2148,Tiziano,PER,Q47551,
50,0,21,Andrea del Verrocchio,PER,Q183458,
50,682,688,Andrea,PER,Q183458,
50,1014,1044,S. Maria del Fiore at Florence,LOC,Q191739,
50,1036,1044,Florence,LOC,Q2044,1
50,1376,1394,Guild of Merchants,ORG,NIL,
50,1578,1582,Rome,LOC,Q220,
50,1786,1792,Andrea,PER,Q183458,
51,60,68,Florence,LOC,Q2044,
51,391,397,Andrea,PER,Q183458,
51,496,502,Orsino,PER,Q19569673,
51,686,705,Giuliano de' Medici,PER,Q298877,
51,745,752,Lorenzo,PER,Q177854,
51,773,791,S. Maria del Fiore,LOC,Q191739,
51,961,967,Orsino,PER,Q19569673,
51,1066,1072,Andrea,PER,Q183458,
51,1674,1704,Church of the Nuns of Chiarito,LOC,Q3687238,
51,1712,1727,Via di S. Gallo,LOC,Q4010724,
51,1809,1816,Lorenzo,PER,Q177854,
51,2129,2137,Florence,LOC,Q2044,
51,2160,2190,Servite Church of the Nunziata,LOC,Q2287001,
51,2288,2319,S. Maria degli Angeli at Assisi,LOC,Q4706745,
51,2313,2319,Assisi,LOC,Q20103,1
51,2381,2399,Lorenzo de' Medici,PER,Q177854,
51,2487,2495,S. Maria,LOC,Q4706745,
51,2534,2546,S. Francesco,LOC,Q207486,
51,2601,2607,Cosimo,PER,Q49299662,
51,2737,2743,Orsino,PER,Q19569673,
52,0,15,Francesco Maria,PER,Q555015,
52,30,36,Urbino,LOC,Q2759,
52,72,91,Sant'Agnolo in Vado,LOC,Q493800,
52,173,191,Ottaviano Zucchero,PER,Q21714763,
52,234,240,Taddeo,PER,Q434058,
52,540,549,Ottaviano,PER,Q21714763,
52,566,580,Pompeo da Fano,PER,Q23617752,
52,639,645,Pompeo,PER,Q23617752,
52,667,673,Taddeo,PER,Q434058,
52,713,724,Sant'Agnolo,LOC,Q493800,
52,1399,1408,Francesco,PER,NIL,
52,1417,1428,Sant'Agnolo,PER,NIL,
52,1477,1492,Perino del Vaga,PER,Q918778,
52,1937,1941,Rome,LOC,Q220,
53,27,42,Cardinal Emulio,PER,Q3362623,
53,56,60,Pope,PER,Q101430,
53,232,241,Belvedere,LOC,Q2547111,
53,274,286,Pope Paul IV,PER,Q101430,
53,390,403,Pirro Ligorio,PER,Q736090,
53,484,510,Federigo Barocci of Urbino,PER,Q316731,
53,504,510,Urbino,LOC,Q2759,1
53,542,556,Leonardo Cungi,PER,Q97093150,
53,561,577,Durante del Nero,PER,Q1165466,
53,587,605,Borgo San Sepolcro,LOC,Q52098,
53,749,759,Santi Titi,PER,Q206697,
53,774,782,Florence,LOC,Q2044,
53,892,909,Federigo Zucchero,PER,Q345605,
53,926,932,Taddeo,PER,Q434058,
53,942,971,Sclavonian Giovanni dal Carso,PER,Q104017641,
53,1223,1238,Transfiguration,MISC,Q201201,
53,1244,1271,Marriage of Cana in Galilee,MISC,Q625140,
53,1281,1290,Centurion,PER,Q26409,
53,1370,1389,"Orazio Sammacchini,",PER,Q2619534,
53,1438,1461,Lorenzo Costa of Mantua,PER,Q357807,
53,1472,1489,Federigo Zucchero,PER,Q345605,
53,1623,1632,Belvedere,LOC,Q2547111,
53,1832,1840,Federigo,PER,Q345605,
53,1876,1907,Reverend Don Vincenzio Borghini,PER,Q1459953,
53,2007,2015,Federigo,PER,Q345605,
53,2060,2065,Egypt,LOC,Q79,
53,2232,2240,Federigo,PER,Q345605,
53,2341,2345,Rome,LOC,Q220,
53,2361,2369,Florence,LOC,Q2044,
53,2722,2730,Federigo,PER,Q345605,
53,2790,2802,Pope Pius IV,PER,Q161983,
53,2900,2906,Taddeo,PER,Q434058,
53,2944,2953,Caprarola,LOC,Q160262,
53,2972,2983,S. Marcello,LOC,Q972881,
