id,start_pos,end_pos,surface,type,value,has_nested,is_nested
39,2664,2671,Ravenna,LOC,Q13364,,True
40,0,26,Parri di Spinello Spinelli,PER,Q2718358,True,
40,39,45,Arezzo,LOC,Q13378,,
40,125,133,Florence,LOC,Q2044,,
40,176,182,Arezzo,LOC,Q13378,,True
40,204,220,Lorenzo Ghiberti,PER,Q208125,,
40,516,536,Masolino da Panicale,PER,Q318117,True,
40,673,697,Don Lorenzo degli Angeli,PER,Q155376,,
40,699,704,Parri,PER,Q2718358;NIL,,
40,1526,1532,Giotto,PER,Q7814,,
40,1569,1574,Parri,PER,Q2718358;NIL,,
40,2189,2194,Parri,PER,Q2718358;NIL,,
40,2315,2321,Arezzo,LOC,Q13378,,
41,78,83,Parri,PER,Q2718358;NIL,,
41,94,101,Madonna,PER,Q345,,
41,141,147,Arezzo,LOC,Q2718358,,
41,293,300,Braccio,PER,NIL,,
41,348,361,Lazzaro Ricco,PER,NIL,,
41,481,484,God,PER,Q178885,,
41,567,574,Madonna,PER,Q345,,
41,666,672,Arezzo,LOC,Q13378,,
41,763,768,Parri,PER,Q2718358;NIL,,
41,822,829,Madonna,PER,Q345,,True
41,839,844,Child,PER,Q942467,,True
41,960,973,S. Pergentino,PER,Q3899841,,
41,1250,1257,Forzore,PER,Q108883184,,
41,1270,1275,Parri,PER,Q2718358;NIL,,
41,1336,1346,Pergentino,PER,Q3899841,,
41,1433,1449,Canto alla Croce,LOC,NIL,,
41,1757,1768,Borgo Piano,LOC,NIL,,
41,2051,2069,Church of Muriello,LOC,NIL,,
41,2312,2320,Crucifix,MISC,Q392371,,
42,309,335,Raffaello Sanzio da Urbino,PER,Q5597,True,
42,758,781,Michelagnolo Buonarroti,PER,Q5592,,
42,1679,1698,Raffaello da Urbino,PER,Q5597,True,
42,1936,1942,Heaven,LOC,Q4489450,,
42,1989,1998,Raffaello,PER,Q5597;NIL,,
42,2011,2017,Urbino,LOC,Q2759,,
42,2041,2046,Italy,LOC,Q38,,
42,2130,2148,Giovanni de' Santi,PER,Q860949,,
42,2365,2373,Giovanni,PER,Q860949;NIL,,
42,2495,2504,Raffaello,PER,Q5597;NIL,,
43,12,25,Lorenzo Pucci,PER,Q745434,,
43,94,103,Raffaello,PER,Q5597;NIL,,
43,187,194,Bologna,LOC,Q1891,,True
43,401,410,Raffaello,PER,Q5597;NIL,,
43,1619,1641,S. John the Evangelist,PER,Q328804,,
43,1711,1720,Raffaello,PER,Q5597;NIL,,
44,760,765,David,PER,Q1145811;NIL,,
44,770,791,Benedetto Ghirlandajo,PER,Q2554861,,
44,865,873,Domenico,PER,Q191423;NIL,,
44,1032,1041,Benedetto,PER,Q2554861;NIL,,
44,1151,1156,David,PER,Q1145811;NIL,,
44,1187,1195,Domenico,PER,Q191423;NIL,,
44,1300,1309,Benedetto,PER,Q2554861;NIL,,
44,1331,1339,Domenico,PER,Q191423;NIL,,
44,1500,1508,Domenico,PER,Q191423;NIL,,
44,1658,1676,Francesco Granacci,PER,Q717097,,
44,1678,1697,Jacopo  del Tedesco,PER,Q97572046,,
44,1703,1712,Benedetto,PER,Q2554861;NIL,,
44,1737,1748,S. Antonino,PER,Q773822,,
44,1764,1772,Florence,LOC,Q2044,,
44,1794,1799,Siena,LOC,Q2751,,True
44,2047,2053,France,LOC,Q142,,
44,2096,2105,Benedetto,PER,Q2554861,,
44,2118,2126,Florence,LOC,Q2044,,
45,34,41,Ridolfo,PER,Q64881;NIL,,
45,60,76,Lorenzo di Credi,PER,Q8511,,
45,96,115,Andrea del Ceraiolo,PER,NIL,,
45,124,131,Michele,PER,Q2309545;NIL,,
45,231,238,Michele,PER,Q2309545;NIL,,
45,270,277,Ridolfo,PER,Q64881;NIL,,
45,458,465,Michele,PER,Q2309545;NIL,,
45,478,485,Ridolfo,PER,Q64881;NIL,,
45,579,586,Ridolfo,PER,Q64881;NIL,,
45,645,663,Michele di Ridolfo,PER,Q2309545,True,
45,899,907,Our Lady,PER,Q345,,
45,1011,1022,S. Felicita,LOC,Q1069665,,
45,1160,1182,Assumption of Our Lady,MISC,Q162691,True,
45,1402,1410,Our Lady,PER,Q345,,
45,1436,1455,Chapel of the Segni,LOC,NIL,True,
45,1544,1552,Our Lady,PER,Q345,,
45,1554,1561,S. Anne,PER,Q164294,,
45,1728,1740,Annunciation,MISC,Q154326,,
45,1782,1787,Prato,LOC,Q13377,,True
45,1812,1824,S. Sebastian,PER,Q183332,,
45,1968,1976,Our Lady,PER,Q345,,
45,1996,2004,S. James,PER,Q43999,,
46,0,19,Michele San Michele,PER,NIL,,
46,37,43,Verona,LOC,Q2028,,
46,127,135,Giovanni,PER,NIL,,
46,150,161,Bartolommeo,PER,NIL,,
46,226,230,Rome,LOC,Q220,,
46,303,309,Jacopo,PER,NIL,,
46,360,371,Don Camillo,PER,NIL,,
46,640,644,Rome,LOC,Q220,,
46,736,743,Orvieto,LOC,Q541,,
46,1223,1237,Monte Fiascone,LOC,Q176142,,True
46,1264,1272,Petrucci,PER,Q15955030,,
46,1288,1293,Siena,LOC,Q2751,,
46,1524,1540,Pope Clement VII,PER,Q83159,,
46,1663,1668,Italy,LOC,Q38,,
46,1697,1717,Antonio da San Gallo,PER,Q357276,,
46,1840,1860,States of the Church,LOC,Q237,,
46,1950,1955,Parma,LOC,Q2683,,
46,1960,1968,Piacenza,LOC,Q13329,,
46,2018,2022,Rome,LOC,Q220,,
46,2122,2129,Antonio,PER,Q357276;NIL,,
46,2162,2169,Pontiff,PER,Q19546,,
46,2185,2192,Michele,PER,Q459937;NIL,,
47,0,7,Michele,PER,Q459937;NIL,,
47,161,167,Verona,LOC,Q2028,,
47,1009,1014,Italy,LOC,Q38,,
47,1020,1027,Michele,PER,Q459937,,
47,1267,1287,Filippo Brunelleschi,PER,Q174330,,
47,1339,1347,Florence,LOC,Q2044,,True
47,1388,1395,Michele,PER,Q459937;NIL,,
47,1857,1861,Rome,LOC,Q220,,
47,1936,1943,Michele,PER,Q459937;NIL,,
47,2108,2115,Michele,PER,Q459937;NIL,,
48,0,7,Tiziano,PER,Q47551;NIL,,
48,20,26,Cadore,LOC,Q1025312,,
48,62,67,Piave,LOC,Q213462,,
48,112,116,Alps,LOC,Q1286,,True
48,287,293,Venice,LOC,Q641,,
48,414,426,Gian Bellini,PER,Q17169;NIL,,
48,696,708,Gian Bellini,PER,Q17169;NIL,,
48,923,930,Tiziano,PER,Q47551;NIL,,
48,1008,1033,Giorgione da Castelfranco,PER,Q8459,True,
48,3065,3074,Giorgione,PER,Q8459;NIL,,
48,3120,3124,Rome,LOC,Q220,,
49,10,19,Giorgione,PER,Q29352;NIL,,
49,69,89,Fondaco de' Tedeschi,LOC,Q1259067,,
49,140,147,Tiziano,PER,Q47551;NIL,,
49,407,412,Egypt,LOC,Q79,,True
49,501,508,Tiziano,PER,Q47551;NIL,,
49,981,990,Ecce Homo,MISC,Q534805,,
49,1028,1035,Tiziano,PER,Q47551;NIL,,
49,1124,1132,Our Lady,PER,Q345,,
49,1336,1343,Tiziano,PER,Q47551;NIL,,
49,1386,1399,Angel Raphael,PER,Q56951,,
49,1405,1411,Tobias,PER,Q1412773,,
49,1505,1524,S. John the Baptist,PER,Q40662,,
49,1779,1788,Giorgione,PER,Q8459;NIL,,
49,1829,1836,Tiziano,PER,Q47551;NIL,,
49,1892,1901,Giorgione,PER,Q47551;NIL,,
49,2066,2077,Grand Canal,LOC,Q309243,,
49,2101,2110,Giorgione,PER,Q8459;NIL,,
49,2141,2148,Tiziano,PER,Q47551;NIL,,
49,2331,2338,Tiziano,PER,Q47551;NIL,,
50,0,21,Andrea del Verrocchio,PER,Q183458,,
50,682,688,Andrea,PER,Q183458;NIL,,
50,1036,1044,Florence,LOC,Q2044,,True
50,1376,1394,Guild of Merchants,ORG,NIL,,
50,1578,1582,Rome,LOC,Q220,,
50,1683,1687,Pope,PER,Q163514;Q19546,,True
50,1786,1792,Andrea,PER,Q183458;NIL,,
51,60,68,Florence,LOC,Q2044,,
51,391,397,Andrea,PER,Q183458;NIL,,
51,451,457,Andrea,PER,Q183458;NIL,,
51,496,502,Orsino,PER,Q19569673;NIL,,
51,686,705,Giuliano de' Medici,PER,Q298877,,
51,745,752,Lorenzo,PER,Q177854,,
51,926,929,God,PER,Q190,,
51,961,967,Orsino,PER,Q19569673;NIL,,
51,1066,1072,Andrea,PER,Q183458;NIL,,
51,1674,1704,Church of the Nuns of Chiarito,LOC,Q3687238,True,
51,1712,1727,Via di S. Gallo,LOC,Q4010724,,
51,1745,1753,Crucifix,MISC,Q392371,,
51,1809,1816,Lorenzo,PER,Q177854;NIL,,
51,2129,2137,Florence,LOC,Q2044,,
51,2160,2190,Servite Church of the Nunziata,LOC,Q2287001,,
51,2313,2319,Assisi,LOC,Q20103,,True
51,2343,2350,Madonna,PER,Q345,,
51,2512,2518,Assisi,LOC,Q20103,,
51,2601,2607,Cosimo,PER,Q49299662;NIL,,
51,2703,2717,Servite Church,LOC,Q2287001,,
52,0,15,Francesco Maria,PER,Q555015;NIL,,
52,30,36,Urbino,LOC,Q2759,,
52,173,191,Ottaviano Zucchero,PER,NIL,,
52,234,240,Taddeo,PER,Q434058;NIL,,
52,540,549,Ottaviano,PER,NIL,,
52,566,580,Pompeo da Fano,PER,Q23617752,True,
52,639,645,Pompeo,PER,Q23617752;NIL,,
52,667,673,Taddeo,PER,Q434058;NIL,,
52,713,724,Sant'Agnolo,LOC,Q493800,,
52,1180,1184,Rome,LOC,Q220,,
52,1399,1408,Francesco,PER,NIL,,
52,1417,1428,Sant'Agnolo,PER,NIL,,
52,1477,1492,Perino del Vaga,PER,Q918778,,
52,1637,1646,Francesco,PER,NIL,,
52,1937,1941,Rome,LOC,Q220,,
53,56,60,Pope,PER,Q101430;Q19546,,
53,232,241,Belvedere,LOC,Q2547111,,
53,274,286,Pope Paul IV,PER,Q101430,,
53,390,403,Pirro Ligorio,PER,Q736090,,
53,504,510,Urbino,LOC,Q2759,,True
53,542,556,Leonardo Cungi,PER,Q97093150,,
53,561,577,Durante del Nero,PER,Q1165466,,
53,587,605,Borgo San Sepolcro,LOC,Q52098,,
53,749,759,Santi Titi,PER,Q206697,,
53,774,782,Florence,LOC,Q2044,,
53,892,909,Federigo Zucchero,PER,Q345605,,
53,926,932,Taddeo,PER,Q434058;NIL,,
53,942,971,Sclavonian Giovanni dal Carso,PER,Q104017641,,
53,1223,1238,Transfiguration,MISC,Q201201,,
53,1264,1271,Galilee,LOC,Q83241,,True
53,1307,1313,Christ,PER,Q302,,
53,1370,1388,Orazio Sammacchini,PER,Q2619534,,
53,1455,1461,Mantua,LOC,Q6247,,True
53,1472,1489,Federigo Zucchero,PER,Q345605,,
53,1623,1632,Belvedere,LOC,Q2547111,,
53,1697,1702,Moses,PER,Q9077,,
53,1832,1840,Federigo,PER,Q345605;NIL,,
53,2007,2015,Federigo,PER,Q345605;NIL,,
53,2028,2033,Angel,PER,Q235113,,
53,2060,2065,Egypt,LOC,Q79,,
53,2232,2240,Federigo,PER,Q345605;NIL,,
53,2341,2345,Rome,LOC,Q220,,
53,2361,2369,Florence,LOC,Q2044,,
53,2722,2730,Federigo,PER,Q345605;NIL,,
53,2790,2802,Pope Pius IV,PER,Q161983,,
53,2900,2906,Taddeo,PER,Q434058;NIL,,
